url,status,first_seen,last_seen,last_price,last_price_date,sold_date,year,make,model,variant,body_type,odometer,transmission,rego,fuel_type,location
car/14887295/toyota/corolla/vic/maidstone/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,16995.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2020,Toyota,Corolla,HYBRID EX,SUV,120260.0,Automatic,,Unleaded,VIC
car/14810821/toyota/rav4/vic/alphington/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,7488.0,2026-01-30T17:02:17,2026-02-12T06:04:59,2010,Toyota,RAV4,Cruiser (4X4),Wagon,322980.0,Automatic,2026-01-29,Unleaded,VIC
car/14891390/toyota/corolla/vic/maidstone/hatchback,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,7990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2010,Toyota,Corolla,Ascent,Hatchback,266735.0,Automatic,2026-02-15,Unleaded,VIC
car/14871431/toyota/landcruiser-prado/vic/south-melbourne/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,92990.0,2026-01-30T17:02:17,,2023,Toyota,Landcruiser Prado,Kakadu,Wagon,40123,Automatic,2026-06-25,Diesel,VIC
car/14902582/toyota/yaris/vic/maidstone/sedan,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,6990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2008,Toyota,Yaris,Yrs,Sedan,218959.0,Automatic,2026-09-13,Unleaded,VIC
car/14800927/toyota/kluger/vic/alphington/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,19888.0,2026-01-25T15:33:31,,2011,Toyota,Kluger,Kx-S (4X4),Wagon,115360,Automatic,2026-03-25,Unleaded,VIC
car/14907928/toyota/aurion/vic/maidstone/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,10990.0,2026-02-12T06:04:59,,2012,Toyota,Aurion,Presara,Sedan,235440,Automatic,2026-02-14,Unleaded,VIC
car/14819802/toyota/corolla/vic/maidstone/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,23990.0,2026-01-25T15:33:31,,2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,156939,Automatic,2026-04-28,Hybrid,VIC
car/14822255/toyota/hiace/vic/nunawading/people-mover,active,2026-01-25T15:33:31,2026-02-27T23:28:58,44990.0,2026-01-25T15:33:31,,2018,Toyota,HiAce,Commuter,Bus,98000,Automatic,2026-06-29,Diesel,VIC
car/14814242/toyota/rav4/vic/melbourne/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,56990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,23737.0,Automatic,2026-04-09,Hybrid,VIC
car/14830803/toyota/corolla/vic/braybrook/hatchback,active,2026-01-25T15:33:31,2026-02-27T23:28:58,6688.0,2026-01-25T15:33:31,,2009,Toyota,Corolla,Ascent,Hatchback,321522,Automatic,2026-01-02,Unleaded,VIC
car/14894814/toyota/rav4/vic/keysborough/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,48470.0,2026-01-30T01:30:27,2026-02-12T06:04:59,2024,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,9004.0,Automatic,2026-09-16,Hybrid,VIC
car/14826313/toyota/c-hr/vic/st-kilda/suv,sold,2026-01-25T15:33:31,2026-02-25T22:27:40,24999.0,2026-01-30T17:02:17,2026-02-26T21:52:11,2018,Toyota,C-HR,G ZYX10,SUV,72471.0,Automatic,,Hybrid,VIC
car/14811924/toyota/paseo/vic/braybrook/coupe,sold,2026-01-25T15:33:31,2026-02-25T22:27:40,6999.0,2026-01-25T15:33:31,2026-02-26T21:52:11,1997,Toyota,Paseo,,Coupe,346720.0,Manual,2026-01-25,Unleaded,VIC
car/14826986/toyota/landcruiser-prado/vic/cranbourne-west/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,24999.0,2026-02-20T22:06:45,,2010,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,263920,Automatic,2026-01-26,Diesel,VIC
car/14826272/toyota/c-hr/vic/st-kilda/suv,sold,2026-01-25T15:33:31,2026-02-18T21:39:48,24400.0,2026-01-30T17:02:17,2026-02-19T22:04:31,2018,Toyota,C-HR,(HYBRID),SUV,82800.0,Automatic,,Hybrid,VIC
car/14912820/toyota/corolla/vic/st-kilda/suv,sold,2026-01-25T15:33:31,2026-02-19T22:04:31,19499.0,2026-01-25T15:33:31,2026-02-20T22:06:45,2020,Toyota,Corolla,TOURING (HYBRID)-S,SUV,162321.0,Automatic,,Hybrid,VIC
car/14807423/toyota/yaris/vic/oakleigh/hatchback,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,7333.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2007,Toyota,Yaris,Yr,Hatchback,167480.0,Manual,,Unleaded,VIC
car/14780371/toyota/rav4/vic/braybrook/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,7688.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2003,Toyota,RAV4,Cruiser (4X4),Wagon,334754.0,Automatic,2026-03-27,Unleaded,VIC
car/14767326/toyota/hilux/vic/preston/dual-cab,active,2026-01-25T15:33:31,2026-02-27T23:28:58,41990.0,2026-01-25T15:33:31,,2017,Toyota,Hilux,Sr (4X4),Dual Cab Utility,60981,Automatic,,Diesel,VIC
car/14814737/toyota/hilux/vic/tullamarine/dual-cab,active,2026-01-25T15:33:31,2026-02-27T23:28:58,45990.0,2026-01-25T15:33:31,,2018,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,144080,Automatic,2026-03-24,Diesel,VIC
car/14859114/toyota/corolla/vic/coburg-north/hatchback,sold,2026-01-25T15:33:31,2026-01-28T04:26:19,26990.0,2026-01-25T15:33:31,2026-01-30T01:30:27,2020,Toyota,Corolla,Zr,Hatchback,81988.0,Automatic,2026-11-28,Unleaded,VIC
car/14916903/toyota/corolla/vic/northcote/wagon,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,5499.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2005,Toyota,Corolla,Ascent,Wagon,219000.0,Automatic,,Unleaded,VIC
car/14809262/toyota/landcruiser/vic/keysborough/suv,sold,2026-01-25T15:33:31,2026-02-20T22:06:45,117970.0,2026-02-19T22:04:31,2026-02-24T21:06:29,2021,Toyota,Landcruiser,Lc300 Sahara (4X4),Wagon,55667.0,Automatic,2025-12-01,Diesel,VIC
car/14770881/toyota/yaris-cross/vic/west-footscray/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,23499.0,2026-02-25T22:27:40,,2022,Toyota,Yaris Cross,Urban,Wagon,87500,Automatic,,Unleaded,VIC
car/14829530/toyota/landcruiser/vic/elsternwick/suv,sold,2026-01-25T15:33:31,2026-02-12T21:45:20,124990.0,2026-01-25T15:33:31,2026-02-15T04:41:58,2020,Toyota,Landcruiser,Lc200 Sahara (4X4),Wagon,74681.0,Automatic,,Diesel,VIC
car/14888334/toyota/landcruiser-prado/vic/elsternwick/suv,sold,2026-01-25T15:33:31,2026-02-17T21:58:10,71990.0,2026-01-25T15:33:31,2026-02-18T21:39:48,2019,Toyota,Landcruiser Prado,Vx (4X4),Wagon,46333.0,Automatic,,Diesel,VIC
car/14909030/toyota/rav4/vic/melbourne/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,22990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2013,Toyota,RAV4,GXL,SUV,86221.0,,2026-04-18,Other,VIC
car/14889336/toyota/hilux/vic/maidstone/dual-cab,sold,2026-01-25T15:33:31,2026-02-20T22:06:45,17990.0,2026-02-18T21:39:48,2026-02-24T21:06:29,2011,Toyota,Hilux,Sr (4X4),Dual Cab Pick-up,238598.0,Manual,2026-02-16,Diesel,VIC
car/14828499/toyota/crown/vic/maidstone/limousine,active,2026-01-25T15:33:31,2026-02-27T23:28:58,34995.0,2026-01-25T15:33:31,,2020,Toyota,Crown,G,Sedan,109831,Automatic,,Hybrid,VIC
car/14841106/toyota/hiace/vic/maidstone/people-mover,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,32990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2013,Toyota,HiAce,Commuter,Bus,140600.0,Automatic,2026-06-01,Unleaded,VIC
car/14817406/toyota/rav4/vic/south-melbourne/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,44990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2020,Toyota,RAV4,Edge Awd,Wagon,27976.0,Automatic,2026-05-25,Unleaded,VIC
car/14915378/toyota/kluger/vic/melbourne/suv,sold,2026-01-25T15:33:31,2026-01-28T04:26:19,56990.0,2026-01-25T15:33:31,2026-01-30T01:30:27,2024,Toyota,Kluger,GX,SUV,12.0,Automatic,2026-04-30,Other,VIC
car/14886211/toyota/camry/vic/braybrook/sedan,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,9999.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2009,Toyota,Camry,Altise,Sedan,159987.0,Automatic,2026-07-30,Unleaded,VIC
car/14908375/toyota/hilux/vic/officer/dual-cab,sold,2026-01-25T15:33:31,2026-02-15T04:41:58,44975.0,2026-01-25T15:33:31,2026-02-17T01:40:36,2022,Toyota,Hilux,Sr (4X4),Double Cab Chassis,106978.0,Automatic,,Diesel,VIC
car/14910638/toyota/corolla/vic/maidstone/limousine,active,2026-01-25T15:33:31,2026-02-27T23:28:58,23495.0,2026-01-25T15:33:31,,2020,Toyota,Corolla,HYBRID GX,Sedan,107554,Automatic,,Hybrid,VIC
car/14842923/toyota/prius/vic/st-kilda/hatchback,active,2026-01-25T15:33:31,2026-02-27T23:28:58,19499.0,2026-01-25T15:33:31,,2020,Toyota,Prius,-S,Hatch,158314,Automatic,,Hybrid,VIC
car/14838101/toyota/corolla/vic/oakleigh/sedan,sold,2026-01-25T15:33:31,2026-01-25T18:47:02,28888.0,2026-01-25T15:33:31,2026-01-28T04:26:19,2021,Toyota,Corolla,Ascent Sport Hybrid,Sedan,57576.0,Automatic,,Hybrid,VIC
car/14769061/toyota/hilux/vic/braybrook/dual-cab,active,2026-01-25T15:33:31,2026-02-27T23:28:58,13388.0,2026-02-20T22:06:45,,2010,Toyota,Hilux,Workmate,Dual Cab Pick-up,160439,Manual,2026-04-17,Unleaded,VIC
car/14803455/toyota/yaris-cross/vic/maidstone/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,24990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2020,Toyota,Yaris Cross,Gx,Wagon,76404.0,Automatic,,Unleaded,VIC
car/14842818/toyota/camry/vic/ringwood/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,14000.0,2026-01-25T15:33:31,,2014,Toyota,Camry,Altise,Sedan,151900,Automatic,,Unleaded,VIC
car/14899922/toyota/rav4/vic/elsternwick/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,46950.0,2026-01-25T15:33:31,,2025,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,30890,Automatic,,Hybrid,VIC
car/14916684/toyota/kluger/vic/maidstone/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,12500.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2012,Toyota,Kluger,Grande (Fwd),Wagon,270483.0,Automatic,,Unleaded,VIC
car/14894813/toyota/corolla/vic/keysborough/hatchback,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,24970.0,2026-01-30T01:30:27,2026-02-12T06:04:59,2019,Toyota,Corolla,Ascent Sport,Hatchback,39149.0,Automatic,2026-07-31,Unleaded,VIC
car/14870537/toyota/hiace/vic/braybrook/van,active,2026-01-25T15:33:31,2026-02-27T23:28:58,12488.0,2026-02-19T22:04:31,,2014,Toyota,HiAce,Lwb,Van,577848,Manual,2026-08-25,Diesel,VIC
car/14810520/toyota/yaris/vic/elsternwick/sedan,sold,2026-01-25T15:33:31,2026-01-30T01:30:27,10977.0,2026-01-30T01:30:27,2026-01-30T17:02:17,2008,Toyota,Yaris,Yrs,Sedan,105744.0,Automatic,,Unleaded,VIC
car/14843912/toyota/hilux/vic/keysborough/dual-cab,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,66470.0,2026-01-30T01:30:27,2026-02-12T06:04:59,2025,Toyota,Hilux,Sr5 48V (4X4),Double Cab Pick Up,2914.0,Automatic,2026-09-01,Hybrid,VIC
car/14791212/toyota/corolla/vic/maidstone/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,18995.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2020,Toyota,Corolla,,SUV,81396.0,Automatic,,Unleaded,VIC
car/14808010/toyota/kluger/vic/west-footscray/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,19990.0,2026-01-25T15:33:31,,2011,Toyota,Kluger,Grande (4X4),Wagon,182917,Automatic,,Unleaded,VIC
car/14918774/toyota/alphard/vic/clayton-south/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,23990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2012,Toyota,Alphard,ANH20 8 SEATER,SUV,62092.0,Automatic,,Unleaded,VIC
car/14864846/toyota/kluger/vic/south-melbourne/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,37990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2018,Toyota,Kluger,Gxl (4X2),Wagon,76301.0,Automatic,,Unleaded,VIC
car/14885067/toyota/tundra/vic/elsternwick/othercar,active,2026-01-25T15:33:31,2026-02-27T23:28:58,148990.0,2026-01-25T15:33:31,,2024,Toyota,Tundra,,OtherCar,11131,Automatic,,Other,VIC
car/14900984/toyota/hilux/vic/melbourne/dual-cab,active,2026-01-25T15:33:31,2026-02-27T23:28:58,78380.0,2026-02-18T21:39:48,,2023,Toyota,Hilux,Gr-Sport (4X4),Double Cab Pick Up,15701,Automatic,2026-09-28,Diesel,VIC
car/14809745/toyota/corolla/vic/maidstone/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,11990.0,2026-02-24T21:06:29,,2010,Toyota,Corolla,Ascent,Sedan,148345,Automatic,2026-04-09,Unleaded,VIC
car/14848631/toyota/landcruiser/vic/elsternwick/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,114977.0,2026-02-24T21:06:29,,2020,Toyota,Landcruiser,Lc200 Sahara (4X4),Wagon,112434,Automatic,,Diesel,VIC
car/14841932/toyota/fortuner/vic/tottenham/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,57888.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2023,Toyota,Fortuner,Gxl,Wagon,48805.0,Automatic,,Diesel,VIC
car/14887127/toyota/kluger/vic/south-melbourne/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,66990.0,2026-02-25T22:27:40,,2022,Toyota,Kluger,Grande Hybrid Awd,Wagon,29863,Automatic,2026-10-17,Hybrid,VIC
car/14885837/toyota/camry/vic/maidstone/sedan,sold,2026-01-25T15:33:31,2026-02-19T22:04:31,14880.0,2026-02-12T06:04:59,2026-02-20T22:06:45,2014,Toyota,Camry,Atara Sx,Sedan,143950.0,Automatic,,Unleaded,VIC
car/14886200/toyota/rav4/vic/braybrook/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,17999.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2014,Toyota,RAV4,Gxl (4X4),Wagon,187719.0,Automatic,,Unleaded,VIC
car/14841710/toyota/landcruiser-prado/vic/west-footscray/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,41990.0,2026-01-25T15:33:31,,2021,Toyota,Landcruiser Prado,Gx,Wagon,238185,Automatic,2026-10-28,Diesel,VIC
car/14830069/toyota/landcruiser-prado/vic/ringwood/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,12990.0,2026-02-19T22:04:31,,2003,Toyota,Landcruiser Prado,Grande (4X4),Wagon,438810,Automatic,2026-04-26,Unleaded,VIC
car/14796499/toyota/kluger/vic/west-footscray/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,25990.0,2026-01-28T04:26:19,,2018,Toyota,Kluger,Gx (4X4),Wagon,190908,Automatic,2026-02-12,Unleaded,VIC
car/14894947/toyota/hiace/vic/elsternwick/van,sold,2026-01-25T15:33:31,2026-02-19T22:04:31,42990.0,2026-01-25T15:33:31,2026-02-20T22:06:45,2021,Toyota,HiAce,Lwb Gl (Colours),Van,117007.0,Automatic,,Diesel,VIC
car/14802595/toyota/hilux/vic/tullamarine/dual-cab,active,2026-01-25T15:33:31,2026-02-27T23:28:58,38990.0,2026-01-25T15:33:31,,2019,Toyota,Hilux,Sr (4X4),Double Cab Chassis,199883,Manual,2026-02-10,Diesel,VIC
car/14905526/toyota/noah/vic/maidstone/van,active,2026-01-25T15:33:31,2026-02-27T23:28:58,21995.0,2026-01-25T15:33:31,,2016,Toyota,Noah,,Commercial,105500,Automatic,2026-05-27,Hybrid,VIC
car/14887673/toyota/corolla/vic/elsternwick/sedan,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,9990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2007,Toyota,Corolla,Conquest,Sedan,207908.0,Automatic,,Unleaded,VIC
car/14894815/toyota/camry/vic/keysborough/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,28970.0,2026-02-18T21:39:48,,2018,Toyota,Camry,Ascent,Sedan,53363,Automatic,2026-11-05,Unleaded,VIC
car/14886225/toyota/hiace/vic/braybrook/van,active,2026-01-25T15:33:31,2026-02-27T23:28:58,24999.0,2026-01-25T15:33:31,,2014,Toyota,HiAce,Lwb,Van,195102,Automatic,2025-09-30,Diesel,VIC
car/14853127/toyota/rav4/vic/south-melbourne/suv,sold,2026-01-25T15:33:31,2026-01-25T18:47:02,58888.0,2026-01-25T15:33:31,2026-01-28T04:26:19,2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,16716.0,Automatic,2026-03-28,Hybrid,VIC
car/14910432/toyota/landcruiser-prado/vic/officer/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,31975.0,2026-01-25T15:33:31,,2011,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,253869,Manual,,Diesel,VIC
car/14902284/toyota/kluger/vic/tottenham/suv,sold,2026-01-25T15:33:31,2026-02-27T01:56:26,39888.0,2026-02-12T06:04:59,2026-02-27T23:28:58,2022,Toyota,Kluger,Gx 2Wd,Wagon,85491.0,Automatic,2026-08-19,Premium,VIC
car/14858531/toyota/yaris/vic/maidstone/hatchback,active,2026-01-25T15:33:31,2026-02-27T23:28:58,10989.0,2026-02-18T21:39:48,,2012,Toyota,Yaris,Yrx,Hatchback,200011,Automatic,,Unleaded,VIC
car/14892296/toyota/camry/vic/keysborough/sedan,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,24970.0,2026-01-30T01:30:27,2026-02-12T06:04:59,2018,Toyota,Camry,Ascent,Sedan,108667.0,Automatic,2026-03-01,Unleaded,VIC
car/14826270/toyota/camry/vic/st-kilda/sedan,sold,2026-01-25T15:33:31,2026-01-30T01:30:27,25500.0,2026-01-25T15:33:31,2026-01-30T17:02:17,2018,Toyota,Camry,Ascent,Sedan,151287.0,Automatic,2025-10-17,Unleaded,VIC
car/14820553/toyota/rav4/vic/elsternwick/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,39450.0,2026-02-24T21:06:29,,2021,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,37349,Automatic,,Hybrid,VIC
car/14890947/toyota/hilux/vic/tullamarine/dual-cab,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,37990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2017,Toyota,Hilux,Sr5 (4X4),Dual Cab Utility,190011.0,Automatic,2026-03-21,Diesel,VIC
car/14872951/toyota/hilux/vic/elsternwick/dual-cab,sold,2026-01-25T15:33:31,2026-02-17T21:58:10,67977.0,2026-02-12T06:04:59,2026-02-18T21:39:48,2021,Toyota,Hilux,Rugged X (4X4),Double Cab Pick Up,69653.0,Automatic,,Diesel,VIC
car/14885953/toyota/mark-x/vic/maidstone/limousine,active,2026-01-25T15:33:31,2026-02-27T23:28:58,17995.0,2026-01-25T15:33:31,,2013,Toyota,Mark X,PREMIUM,Sedan,46420,Automatic,,Unleaded,VIC
car/14885068/toyota/corolla-cross/vic/elsternwick/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,49990.0,2026-01-25T15:33:31,,2022,Toyota,Corolla Cross,Atmos Awd Hybrid,Wagon,14781,Automatic,,Hybrid,VIC
car/14857698/toyota/hilux/vic/melbourne/pickup,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,39490.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2021,Toyota,Hilux,WORKMATE,Ute Tray,112302.0,Automatic,2026-06-17,Other,VIC
car/14897064/toyota/camry/vic/elsternwick/sedan,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,49990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2023,Toyota,Camry,Sl Hybrid,Sedan,31378.0,Automatic,,Hybrid,VIC
car/14891171/toyota/hilux/vic/tottenham/dual-cab,sold,2026-01-25T15:33:31,2026-02-12T06:05:01,50888.0,2026-02-12T06:04:59,2026-02-12T21:45:20,2018,Toyota,Hilux,Rogue (4X4),Dual Cab Utility,110677.0,Automatic,2026-02-26,Diesel,VIC
car/14809744/toyota/corolla/vic/maidstone/sedan,sold,2026-01-25T15:33:31,2026-01-28T04:26:19,7990.0,2026-01-25T15:33:31,2026-01-30T01:30:27,2007,Toyota,Corolla,Ascent,Sedan,201150.0,Automatic,2026-02-03,Unleaded,VIC
car/14910684/toyota/hilux/vic/tottenham/dual-cab,sold,2026-01-25T15:33:31,2026-01-25T18:47:02,50888.0,2026-01-25T15:33:31,2026-01-28T04:26:19,2022,Toyota,Hilux,Sr5 Hi-Rider (4X2),Double Cab Pick Up,30811.0,Automatic,2026-08-15,Diesel,VIC
car/14886201/toyota/kluger/vic/braybrook/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,11499.0,2026-01-25T15:33:31,,2007,Toyota,Kluger,Kx-S (Fwd),Wagon,236033,Automatic,2025-10-25,Unleaded,VIC
car/14871751/toyota/rav4/vic/south-melbourne/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,59990.0,2026-01-25T15:33:31,,2024,Toyota,RAV4,Xse (Awd) Hybrid Premium Paint,Wagon,15211,Automatic,2026-11-07,Hybrid,VIC
car/14843906/toyota/kluger/vic/keysborough/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,64970.0,2026-02-24T21:06:29,,2024,Toyota,Kluger,Grande 2Wd,Wagon,11728,Automatic,2026-01-08,Unleaded,VIC
car/14915165/toyota/corolla/vic/elsternwick/hatchback,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,12990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2011,Toyota,Corolla,Ascent Sport,Hatchback,157038.0,Automatic,,Unleaded,VIC
car/14887297/toyota/c-hr/vic/maidstone/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,22995.0,2026-01-25T15:33:31,,2018,Toyota,C-HR,S LED PACKAGE,SUV,88823,Automatic,,Hybrid,VIC
car/14803507/toyota/camry/vic/nunawading/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,26990.0,2026-01-25T15:33:31,,2019,Toyota,Camry,Ascent Sport,Sedan,79000,Automatic,2026-07-28,Unleaded,VIC
car/14864593/toyota/kluger/vic/west-footscray/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,23990.0,2026-01-25T15:33:31,,2015,Toyota,Kluger,Grande (4X4),Wagon,210877,Automatic,2026-03-25,Unleaded,VIC
car/14871215/toyota/rav4/vic/maidstone/suv,sold,2026-01-25T15:33:31,2026-02-17T21:58:10,15989.0,2026-02-12T06:04:59,2026-02-18T21:39:48,2016,Toyota,RAV4,Gx (2Wd),Wagon,218452.0,Automatic,,Unleaded,VIC
car/14852990/toyota/landcruiser-prado/vic/officer/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,36975.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2017,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,220566.0,Automatic,2026-09-05,Diesel,VIC
car/14911879/toyota/crown/vic/st-kilda/limousine,sold,2026-01-25T15:33:31,2026-01-28T04:26:19,15500.0,2026-01-25T15:33:31,2026-01-30T01:30:27,2009,Toyota,Crown,(HYBRID)---(S),Sedan,93001.0,Automatic,,Hybrid,VIC
car/14851108/toyota/rav4/vic/south-melbourne/suv,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,58990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,14643.0,Automatic,2026-12-18,Hybrid,VIC
car/14921478/toyota/hilux/vic/officer/dual-cab,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,36975.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2018,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,171003.0,Manual,2026-09-30,Diesel,VIC
car/14869252/toyota/yaris/vic/melbourne/hatchback,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,18490.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2017,Toyota,Yaris,Ascent,Hatchback,94537.0,Automatic,2026-05-28,Unleaded,VIC
car/14855988/toyota/camry/vic/maidstone/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,8989.0,2026-01-25T15:33:31,,2010,Toyota,Camry,Altise,Sedan,257306,Automatic,,Unleaded,VIC
car/14919088/toyota/hilux/vic/officer/dual-cab,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,36975.0,2026-01-28T04:26:19,2026-02-12T06:04:59,2017,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,110112.0,Automatic,,Diesel,VIC
car/14841252/toyota/corolla/vic/south-melbourne/sedan,active,2026-01-25T15:33:31,2026-02-27T23:28:58,28490.0,2026-02-24T21:06:29,,2019,Toyota,Corolla,Ascent Sport (Hybrid),Sedan,23871,Automatic,2026-04-20,Hybrid,VIC
car/14784315/toyota/kluger/vic/elsternwick/suv,active,2026-01-25T15:33:31,2026-02-27T23:28:58,26777.0,2026-02-24T21:06:29,,2015,Toyota,Kluger,Grande (4X4),Wagon,132359,Automatic,,Unleaded,VIC
car/14884838/toyota/hilux/vic/thomastown/dual-cab,sold,2026-01-25T15:33:31,2026-02-12T06:05:01,35990.0,2026-01-30T17:02:17,2026-02-12T21:45:20,2019,Toyota,Hilux,Sr Hi-Rider,Double Cab Pick Up,126805.0,Automatic,,Diesel,VIC
car/14826319/toyota/corolla/vic/st-kilda/suv,sold,2026-01-25T15:33:31,2026-02-20T22:06:45,23200.0,2026-01-30T17:02:17,2026-02-24T21:06:29,2021,Toyota,Corolla,SEDAN(HYBRID) --S,SUV,132715.0,Automatic,,Hybrid,VIC
car/14899918/toyota/hilux/vic/maidstone/dual-cab,sold,2026-01-25T15:33:31,2026-01-30T17:02:17,29990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,2015,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,214400.0,Automatic,2026-01-30,Diesel,VIC
car/14785399/toyota/camry/vic/maidstone/sedan,sold,2026-01-25T15:33:31,2026-02-12T21:45:20,24990.0,2026-01-25T15:33:31,2026-02-15T04:41:58,2020,Toyota,Camry,Ascent Sport (Hybrid),Sedan,154190.0,Automatic,2026-05-10,Hybrid,VIC
