year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason
2023,Mazda,CX-60,G40E Gt Hybrid,Wagon,36415,Automatic,2026-04-23,52880,Hybrid,VIC,car/14955843/mazda/cx-60/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,89062,Automatic,2026-01-18,51990,Diesel,VIC,car/14871825/toyota/hilux/vic/sunbury/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Mazda,3,Maxx,Sedan,81705,Automatic,2026-07-10,19950,Unleaded,VIC,car/14833185/mazda/3/vic/sunbury/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Toyota,GR Yaris,Gr,Hatchback,99111,Manual,,36990,Premium,VIC,car/14953590/toyota/gr-yaris/vic/sunbury/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Ford,Everest,Ambiente (Rwd),Wagon,61542,Automatic,2026-08-05,39990,Diesel,VIC,car/14953591/ford/everest/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,GLC,200 4Matic,Wagon,2181,Automatic,2026-09-30,89800,Premium,VIC,car/14932233/mercedes-benz/glc/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,GLC,200 4Matic,Wagon,5008,Automatic,2026-07-31,89800,Premium,VIC,car/14919076/mercedes-benz/glc/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,GLC,200 4Matic,Wagon,4808,Automatic,2026-11-07,84800,Premium,VIC,car/14919075/mercedes-benz/glc/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2016,Nissan,Qashqai,Ti (4X2),Wagon,216109,Automatic,2026-02-09,12500,Unleaded,VIC,car/14937775/nissan/qashqai/vic/dandenong/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Renault,Arkana,R.S. Line,Coupe,51979,Automatic,,28999,Unleaded,VIC,car/14849018/renault/arkana/vic/melton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2014,Volkswagen,Touareg,150 Tdi,Wagon,140677,Automatic,2026-03-29,20950,Diesel,VIC,car/14912629/volkswagen/touareg/vic/seaford/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Toyota,Hilux,SR,Ute Tray,76825,Automatic,2026-04-12,43888,Diesel,VIC,car/14894366/toyota/hilux/vic/dandenong-south/pickup,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Hyundai,I30,N Premium,Hatchback,4608,Automatic,2026-10-15,51950,Unleaded,VIC,car/14898891/hyundai/i30/vic/sunbury/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[AMBIG_BADGE]
2024,Toyota,Corolla,Ascent Sport Hybrid,Sedan,23821,Automatic,,34990,Hybrid,VIC,car/14973676/toyota/corolla/vic/frankston/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mercedes-Benz,GLC43,4Matic,Wagon,24119,Automatic,2026-07-19,122800,Premium,VIC,car/14954098/mercedes-benz/glc43/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,Fortuner,Gx,Wagon,66057,Automatic,,52990,Diesel,VIC,car/14920234/toyota/fortuner/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Nissan,Pathfinder,St (4X2),Wagon,107901,Automatic,2026-10-07,16999,Premium,VIC,car/14955100/nissan/pathfinder/vic/upper-ferntree-gully/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,JAC,T9 UTE,Oasis (4X4),Dual Cab Pick-up,1987,Automatic,2026-12-02,37998,Diesel,VIC,car/14914368/jac/t9-ute/vic/airport-west/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Toyota,HiAce,Slwb Commuter (12 Seats),Bus,123456,Automatic,,56998,Diesel,VIC,car/14970941/toyota/hiace/vic/airport-west/people-mover,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,47957,Automatic,,28190,Hybrid,VIC,car/14966387/toyota/corolla/vic/laverton-north/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE_YEAR]
2019,Nissan,Qashqai,Ti,Wagon,31504,Automatic,,25295,Unleaded,VIC,car/14939880/nissan/qashqai/vic/laverton-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Hyundai,Staria,Load 2S 2.2D Liftback,Van,11403,Automatic,2026-08-25,45888,Diesel,VIC,car/14887717/hyundai/staria/vic/deer-park/van,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mitsubishi,Outlander,Exceed Tourer 7 Seat (Awd),Wagon,7414,Automatic,,56998,Unleaded,VIC,car/14889830/mitsubishi/outlander/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Ford,Ranger,Wildtrak X 2.0 (4X4),Double Cab Pick Up,5792,Automatic,2026-05-30,66880,Diesel,VIC,car/14975112/ford/ranger/vic/sunbury/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Toyota,Fortuner,Gx,Wagon,10530,Automatic,,59990,Diesel,VIC,car/14918599/toyota/fortuner/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,17120,Automatic,,35990,Hybrid,VIC,car/14832500/toyota/corolla/vic/frankston/hatchback,2026-03-03T02:37:45,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe219r,[OK]
2007,Mitsubishi,Delica,D:5 CV5W,SUV,122747,Automatic,,16990,Other,VIC,car/14864843/mitsubishi/delica/vic/dandenong/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Ford,Everest,Sport (Rwd),Wagon,4488,Automatic,2026-05-21,65880,Diesel,VIC,car/14955853/ford/everest/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Ford,Ranger,Xlt 2.0 (4X4),Super Cab Utility,10964,Automatic,2026-05-28,53990,Diesel,VIC,car/14896951/ford/ranger/vic/frankston,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Toyota,Camry,Ascent (Hybrid),Sedan,131277,Automatic,2026-04-23,25999,Hybrid,VIC,car/14973910/toyota/camry/vic/dandenong/sedan,2026-03-03T02:37:45,toyota_camry_ascent_hybrid_auto_sedan_axvh71r,[OK]
2022,MG,MG3,Core,Hatchback,31000,Automatic,,16990,Premium,VIC,car/14927961/mg/mg3/vic/sunbury/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Nissan,X-Trail,St (4Wd) 7 Seat,Wagon,41506,Automatic,,34490,Unleaded,VIC,car/14900476/nissan/x-trail/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2015,Nissan,Juke,St (Fwd),Wagon,97116,Automatic,2026-02-25,14950,Premium,VIC,car/14973115/nissan/juke/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,GWM,UTE,Cannon-X (4X4),Dual Cab Utility,48779,Automatic,2026-12-19,30880,Diesel,VIC,car/14973141/gwm/ute/vic/sunbury/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Nissan,Note,E-POWER HYBRID,Hatch,93832,Automatic,,19990,Other,VIC,car/14921257/nissan/note/vic/dandenong/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Ford,Mustang Mach-E,Select,Wagon,3475,Automatic,2026-02-26,49880,Electric,VIC,car/14895540/ford/mustang-mach-e/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Mercedes-Benz,Glb250,4Matic,Wagon,128456,Automatic,2026-05-09,38800,Premium,VIC,car/14969383/mercedes-benz/glb250/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mercedes-Benz,Eqe350,4Matic,Saloon,10188,Automatic,,93776,Electric,VIC,car/14890796/mercedes-benz/eqe350/vic/berwick/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Hyundai,Tucson,Highlander (Awd),Wagon,6162,Automatic,2026-04-29,50950,Diesel,VIC,car/14960310/hyundai/tucson/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Ford,Everest,Platinum (4Wd),Wagon,13682,Automatic,2026-09-10,78880,Diesel,VIC,car/14945551/ford/everest/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Kia,Sportage,Sli (Awd),Wagon,207000,Automatic,2026-03-20,14390,Diesel,VIC,car/14980607/kia/sportage/vic/seaford/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Volkswagen,Amarok,Tdi580 Highline 4Motion,Dual Cab Utility,77155,Automatic,2026-11-17,41950,Diesel,VIC,car/14945264/volkswagen/amarok/vic/sunbury/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mazda,CX-90,G50E Azami Mhev,Wagon,30821,Automatic,2026-10-10,64880,Premium,VIC,car/14955854/mazda/cx-90/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,GR Yaris,Gr,Hatchback,30481,Manual,2026-02-28,45880,Premium,VIC,car/14860290/toyota/gr-yaris/vic/deer-park/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mazda,3,G25 Evolve Sp Vision,Hatchback,4543,Automatic,2026-09-25,37990,Unleaded,VIC,car/14980027/mazda/3/vic/brighton/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[AMBIG_BADGE]
2023,Mercedes-Benz,Eqa350,4Matic,Wagon,10078,Automatic,,55990,Electric,VIC,car/14868660/mercedes-benz/eqa350/vic/bentleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mazda,Mazda2,G15 Gt,Sedan,5010,Automatic,2026-08-05,28990,Unleaded,VIC,car/14979817/mazda/mazda2/vic/brighton/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Land Rover,Discovery Sport,P200 S (147Kw),Wagon,49351,Automatic,2026-04-03,38689,Unleaded,VIC,car/14893383/land-rover/discovery-sport/vic/tullamarine/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Subaru,Outback,Awd,Wagon,13079,Automatic,,36290,Unleaded,VIC,car/14966395/subaru/outback/vic/laverton-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Toyota,Camry,Ascent,Sedan,93159,Automatic,,24990,Unleaded,VIC,car/14979548/toyota/camry/vic/sunbury/sedan,2026-03-03T02:37:45,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK]
2017,Holden,Astra,R,Hatchback,67701,Automatic,2026-05-22,14990,Premium,VIC,car/14962080/holden/astra/vic/ferntree-gully/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Ford,Everest,Platinum (4Wd),Wagon,39031,Automatic,,75990,Diesel,VIC,car/14969103/ford/everest/vic/narre-warren/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,GLA200,Special Edition,Wagon,6110,Automatic,2026-11-12,67800,Premium,VIC,car/14974314/mercedes-benz/gla200/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Ford,Ranger,Wildtrak 2.0 (4X4),Double Cab Pick Up,28976,Automatic,,55990,Diesel,VIC,car/14885383/ford/ranger/vic/frankston/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Kia,Sportage,Si Premium (Fwd),Wagon,115236,Automatic,2026-04-12,19950,Unleaded,VIC,car/14968480/kia/sportage/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Subaru,Forester,2.5I-L (Awd),Wagon,89057,Automatic,,27790,Unleaded,VIC,car/14920235/subaru/forester/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Ford,Mustang Mach-E,Gt,Wagon,4923,Automatic,2026-05-28,67880,Electric,VIC,car/14852537/ford/mustang-mach-e/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,Yaris Cross,Gx Hybrid,Wagon,45683,Automatic,2026-08-06,35990,Hybrid,VIC,car/14953594/toyota/yaris-cross/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Hyundai,Tucson,Premium Hybrid (Awd),Wagon,10903,Automatic,2026-08-15,53990,Hybrid,VIC,car/14963218/hyundai/tucson/vic/seaford/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,MG,ZST,Vibe,Wagon,67577,Automatic,2026-03-18,17950,Unleaded,VIC,car/14935532/mg/zst/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Mercedes-Benz,E200,,Sedan,78679,Automatic,2026-03-22,39800,Premium,VIC,car/14973154/mercedes-benz/e200/vic/berwick/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Kluger,Gx 2Wd,Wagon,60121,Automatic,,43999,Premium,VIC,car/14971163/toyota/kluger/vic/melton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Ford,Everest,Sport (Rwd),Wagon,6077,Automatic,2026-05-23,65880,Diesel,VIC,car/14873435/ford/everest/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,GLE300,D 4Matic,Wagon,9863,Automatic,2026-07-02,129351,Diesel,VIC,car/14968842/mercedes-benz/gle300/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,GLA200,City Edition,Wagon,963,Automatic,2026-08-14,66800,Premium,VIC,car/14939390/mercedes-benz/gla200/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2016,Ford,Focus,Trend,Hatchback,132170,Automatic,2026-02-23,12990,Unleaded,VIC,car/14932855/ford/focus/vic/seaford/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Hyundai,Staria,,Wagon,86651,Automatic,,33990,Unleaded,VIC,car/14949397/hyundai/staria/vic/narre-warren/people-mover,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mazda,3,G20 Touring,Hatchback,6292,Automatic,2026-02-28,33380,Unleaded,VIC,car/14911920/mazda/3/vic/sunbury/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[AMBIG_BADGE]
2025,Mercedes-Benz,Glb200,,Wagon,4196,Automatic,2026-11-28,79800,Premium,VIC,car/14961463/mercedes-benz/glb200/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mazda,CX-60,G40E Evolve Hybrid,Wagon,8805,Automatic,2026-06-30,52990,Hybrid,VIC,car/14962252/mazda/cx-60/vic/brighton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Nissan,Pathfinder,Ti-L (4Wd),Wagon,11583,Automatic,2026-04-09,62890,Premium,VIC,car/14846423/nissan/pathfinder/vic/essendon-fields/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,MG,HS,Essence,Wagon,18314,Automatic,2026-01-30,31990,Unleaded,VIC,car/14909147/mg/hs/vic/bentleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Subaru,Crosstrek,Awd 2.0L,Wagon,41110,Automatic,,29095,Unleaded,VIC,car/14933396/subaru/crosstrek/vic/laverton-north/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Holden,Colorado,Z71 (4X4),Crew Cab Pickup,250115,Automatic,2026-02-24,24999,Diesel,VIC,car/14956227/holden/colorado/vic/deer-park/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mazda,CX-80,D50E Gt,Wagon,9059,Automatic,2026-03-31,75990,Diesel,VIC,car/14950533/mazda/cx-80/vic/brighton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Hyundai,Iload,3S Liftback,Van,99080,Automatic,2026-07-10,27999,Diesel,VIC,car/14930184/hyundai/iload/vic/upper-ferntree-gully/van,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Hyundai,Kona,Electric Premium,Wagon,17683,Automatic,2026-05-26,42990,Electric,VIC,car/14976553/hyundai/kona/vic/seaford/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mazda,CX-60,P50E Evolve Phev,Wagon,33673,Automatic,,43990,Hybrid,VIC,car/14932154/mazda/cx-60/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,MG,ZS,Excite,Wagon,25177,Automatic,,22999,Unleaded,VIC,car/14921522/mg/zs/vic/melton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Toyota,Camry,Ascent,Sedan,25775,Automatic,2026-05-31,36990,Premium,VIC,car/14976337/toyota/camry/vic/seaford/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE_YEAR]
2017,Honda,Fit,HYBRID,Hatch,95518,Automatic,,16990,Other,VIC,car/14914927/honda/fit/vic/dandenong/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mazda,CX-5,G25 Maxx Sport (Awd),Wagon,85852,Automatic,,33888,Unleaded,VIC,car/14970979/mazda/cx-5/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Mercedes-Benz,GLE43,4Matic,Coupe,140232,Automatic,2026-07-12,48800,Premium,VIC,car/14959252/mercedes-benz/gle43/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Audi,Q5,40 Tdi Quattro Design,Wagon,101214,Automatic,2027-01-20,31800,Diesel,VIC,car/14945164/audi/q5/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Kia,Cerato,Sport Safety Pack,Hatchback,58603,Automatic,,23999,Unleaded,VIC,car/14945011/kia/cerato/vic/melton/hatchback,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,GWM,Haval H6,Lux Hybrid,Wagon,27891,,,30333,Hybrid,VIC,car/14948427/gwm/haval-h6/vic/narre-warren/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Subaru,Forester,2.5I (Awd),Wagon,51961,Automatic,,32990,Unleaded,VIC,car/14852808/subaru/forester/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Ford,Ranger,Xl 2.0 (4X4),Double Cab Pick Up,1086,Automatic,2026-09-19,49950,Diesel,VIC,car/14975137/ford/ranger/vic/sunbury/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Lexus,NX350,F Sport Awd,Wagon,25665,Automatic,,83500,Premium,VIC,car/14929918/lexus/nx350/vic/narre-warren/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Subaru,Forester,2.5I (Awd),Wagon,49219,Automatic,,33990,Unleaded,VIC,car/14945082/subaru/forester/vic/narre-warren/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Ford,Everest,Sport (4Wd),Wagon,37898,Automatic,,69990,Diesel,VIC,car/14956048/ford/everest/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Ford,Ranger,Wildtrak 3.0 (4X4),Double Cab Pick Up,69263,Automatic,2026-05-23,62950,Diesel,VIC,car/14945555/ford/ranger/vic/sunbury/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,61105,Automatic,,29990,Hybrid,VIC,car/14973544/toyota/corolla/vic/frankston/hatchback,2026-03-03T02:37:45,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe211r,[OK]
2025,Mercedes-Benz,GLC200,4Matic,Wagon,4715,Automatic,2026-12-24,89800,Premium,VIC,car/14968924/mercedes-benz/glc200/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2021,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,74484,Automatic,,41990,Hybrid,VIC,car/14892926/toyota/rav4/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Skoda,Octavia,Rs 245,Wagon,74783,Automatic,2026-04-04,28990,Premium,VIC,car/14917557/skoda/octavia/vic/nunawading/wagon,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Mercedes-Benz,Glb200,,Wagon,62277,Automatic,2026-06-11,46888,Premium,VIC,car/14967980/mercedes-benz/glb200/vic/airport-west/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mazda,CX-8,G25 Touring (Fwd),Wagon,58938,Automatic,2026-06-23,38555,Unleaded,VIC,car/14881173/mazda/cx-8/vic/heidelberg/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Mercedes-Benz,GLE43,4Matic,Coupe,81156,Automatic,2026-05-13,56990,Premium,VIC,car/14868193/mercedes-benz/gle43/vic/bentleigh/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2013,Audi,Q5,3.0 Tdi Quattro,Wagon,114874,Automatic,2026-06-17,18800,Diesel,VIC,car/14923634/audi/q5/vic/ferntree-gully/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2017,Mitsubishi,Outlander,Ls Safety Pack (4X4) 7 Seats,Wagon,138805,Automatic,2026-05-23,23999,Diesel,VIC,car/14944070/mitsubishi/outlander/vic/melton/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2020,Ford,Ranger,Wildtrak 2.0 (4X4),Double Cab Pick Up,116656,Automatic,2026-11-09,39950,Diesel,VIC,car/14920508/ford/ranger/vic/sunbury/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2019,Land Rover,Range Rover Velar,P250 Se (184Kw),Wagon,111123,Automatic,2026-09-02,42800,Premium,VIC,car/14911288/land-rover/range-rover-velar/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,Eqa250,+,Wagon,3931,Automatic,2026-08-25,69800,Electric,VIC,car/14951713/mercedes-benz/eqa250/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Ford,Ranger,Xl 2.0 (4X4),Double Cab Chassis,63791,Automatic,,39990,Diesel,VIC,car/14956066/ford/ranger/vic/frankston/dual-cab,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Mercedes-Benz,GLC43,4Matic,Wagon,45604,Automatic,2026-12-23,93800,Premium,VIC,car/14978428/mercedes-benz/glc43/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2018,Porsche,Cayenne,S,Wagon,60113,Automatic,2026-12-21,89800,Premium,VIC,car/14945194/porsche/cayenne/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,53070,Automatic,,44990,Hybrid,VIC,car/14911392/toyota/rav4/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mazda,CX-60,P50E Evolve Phev,Wagon,32990,Automatic,,42888,Hybrid,VIC,car/14831988/mazda/cx-60/vic/narre-warren/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,16426,Automatic,,35990,Hybrid,VIC,car/14963331/toyota/corolla/vic/frankston/hatchback,2026-03-03T02:37:45,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe219r,[OK]
2024,Mazda,CX-30,G25 Astina (Fwd),Wagon,21968,Automatic,2026-03-17,39990,Unleaded,VIC,car/14954925/mazda/cx-30/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2023,Mazda,CX-60,P50E Azami Sp Phev,Wagon,26922,Automatic,,54990,Hybrid,VIC,car/14970978/mazda/cx-60/vic/sunbury/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Hyundai,Tucson,Premium N Line (Awd),Wagon,11768,Automatic,,50990,Unleaded,VIC,car/14956057/hyundai/tucson/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2025,Mercedes-Benz,GLC200,4Matic,Wagon,2952,Automatic,2026-09-30,89800,Premium,VIC,car/14950340/mercedes-benz/glc200/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,77663,Automatic,,28500,Hybrid,VIC,car/14851781/toyota/corolla/vic/narre-warren/sedan,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mercedes-Benz,GLE300,D 4Matic,Wagon,27253,Automatic,2026-07-23,109800,Diesel,VIC,car/14980560/mercedes-benz/gle300/vic/berwick/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
2024,Mitsubishi,Eclipse Cross,Exceed (2Wd),Wagon,22688,Automatic,2026-04-10,36990,Unleaded,VIC,car/14928526/mitsubishi/eclipse-cross/vic/frankston/suv,2026-03-03T02:37:45,UNCLASSIFIED,[OUT_OF_SCOPE]
