year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason,status,first_seen,last_seen,last_price,last_price_date,sold_date,source,make_norm,model_norm,variant_norm,transmission_norm,fuel_norm,body_norm,year_int,price_value,odometer_value
2019,Toyota,Hilux,Workmate,Cab Chassis,94800.0,Manual,2026-02-26,24990.0,Diesel,VIC,car/14803570/toyota/hilux/vic/hoppers-crossing/single-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,24990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,workmate,manual,diesel,cab chassis,2019,24990.0,94800.0
2007,Toyota,Corolla,Levin,Wagon,184152.0,Manual,2026-03-11,6990.0,Unleaded,VIC,car/14832651/toyota/corolla/vic/dandenong/wagon,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T06:05:01,6990.0,2026-02-12T06:04:59,2026-02-12T21:45:20,autotrader_sold,toyota,corolla,levin,manual,unleaded,wagon,2007,6990.0,184152.0
2010,Toyota,Landcruiser Prado,GX 4X4,SUV,324469.0,Automatic,2026-06-11,22990.0,Diesel,VIC,car/14911825/toyota/landcruiser-prado/vic/bayswater/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,22990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,landcruiser prado,gx 4x4,automatic,diesel,suv,2010,22990.0,324469.0
2004,Toyota,Camry,Altise,Sedan,279000.0,Automatic,,5999.0,Unleaded,VIC,car/14807573/toyota/camry/vic/hoppers-crossing/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-25T15:33:31,2026-02-15T04:41:58,5999.0,2026-01-25T15:33:31,2026-02-17T01:40:36,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2004,5999.0,279000.0
2010,Toyota,HiAce,Slwb,Van,131176.0,Automatic,,29888.0,Diesel,VIC,car/14905500/toyota/hiace/vic/dandenong/van,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,29888.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,hiace,slwb,automatic,diesel,van,2010,29888.0,131176.0
2017,Toyota,Corolla,Ascent Sport,Hatchback,344230.0,Automatic,2026-05-30,10990.0,Unleaded,VIC,car/14914702/toyota/corolla/vic/dandenong/hatchback,,toyota_corolla_ascent_sport_petrol_auto_hatch_zre18x,[OK],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,10990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent sport,automatic,unleaded,hatchback,2017,10990.0,344230.0
2025,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,10490.0,Automatic,2026-08-28,59970.0,Hybrid,VIC,car/14914616/toyota/rav4/vic/keysborough/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,59970.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,rav4,cruiser 2wd hybrid,automatic,hybrid,wagon,2025,59970.0,10490.0
2012,Toyota,Hilux,Sr (4X4),Dual Cab Pick-up,332541.0,Manual,2026-06-12,22990.0,Diesel,VIC,car/14866883/toyota/hilux/vic/bayswater/dual-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,22990.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,hilux,sr 4x4,manual,diesel,dual cab pick up,2012,22990.0,332541.0
2022,Toyota,RAV4,Gx (2Wd),Wagon,71834.0,Automatic,2026-03-01,31990.0,Unleaded,VIC,car/14881010/toyota/rav4/vic/ringwood/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,31990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gx 2wd,automatic,unleaded,wagon,2022,31990.0,71834.0
2018,Toyota,Kluger,Grande (4X4),Wagon,97621.0,Automatic,2026-05-04,36990.0,Unleaded,VIC,car/14852947/toyota/kluger/vic/ferntree-gully/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,36990.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,kluger,grande 4x4,automatic,unleaded,wagon,2018,36990.0,97621.0
2013,Toyota,86,Gts,Coupe,168102.0,Manual,2026-01-15,20444.0,Premium,VIC,car/14892474/toyota/86/vic/south-morang/coupe,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,20444.0,2026-01-28T04:26:19,2026-02-12T06:04:59,autotrader_sold,toyota,86,gts,manual,premium,coupe,2013,20444.0,168102.0
2007,Toyota,RAV4,Cruiser (4X4),Wagon,214000.0,Automatic,,9990.0,Unleaded,VIC,car/14916848/toyota/rav4/vic/dingley-village/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,9990.0,2026-01-28T04:26:19,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,cruiser 4x4,automatic,unleaded,wagon,2007,9990.0,214000.0
2008,Toyota,Kluger,Kx-S (Fwd),Wagon,222900.0,Automatic,2025-10-28,10950.0,Unleaded,VIC,car/14794878/toyota/kluger/vic/dandenong/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,10950.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,kluger,kx s fwd,automatic,unleaded,wagon,2008,10950.0,222900.0
2018,Toyota,Kluger,Gx (4X4),Wagon,87534.0,Automatic,2026-06-29,29888.0,Unleaded,VIC,car/14841063/toyota/kluger/vic/dandenong/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,29888.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,kluger,gx 4x4,automatic,unleaded,wagon,2018,29888.0,87534.0
2015,Toyota,Corolla,Ascent,Hatchback,24013.0,Automatic,,21990.0,Unleaded,VIC,car/14881029/toyota/corolla/vic/ringwood/hatchback,,toyota_corolla_ascent_petrol_auto_hatch_zre18x,[OK],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,21990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent,automatic,unleaded,hatchback,2015,21990.0,24013.0
2016,Toyota,RAV4,Gxl (2Wd),Wagon,243335.0,Automatic,2026-04-03,16970.0,Unleaded,VIC,car/14914625/toyota/rav4/vic/keysborough/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,16970.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gxl 2wd,automatic,unleaded,wagon,2016,16970.0,243335.0
2022,Toyota,RAV4,Gx (2Wd),Wagon,73634.0,Automatic,2026-03-28,32888.0,Unleaded,VIC,car/14917225/toyota/rav4/vic/ringwood/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,32888.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gx 2wd,automatic,unleaded,wagon,2022,32888.0,73634.0
2012,Toyota,Crown,HYBRID,Sedan,103797.0,Automatic,,18490.0,Other,VIC,car/14803348/toyota/crown/vic/dandenong/limousine,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T21:45:20,18490.0,2026-01-25T15:33:31,2026-02-15T04:41:58,autotrader_sold,toyota,crown,hybrid,automatic,other,sedan,2012,18490.0,103797.0
2008,Toyota,Corolla,Conquest,Hatchback,108099.0,Automatic,2025-09-23,11990.0,Unleaded,VIC,car/14917166/toyota/corolla/vic/ringwood/hatchback,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,11990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,conquest,automatic,unleaded,hatchback,2008,11990.0,108099.0
2025,Toyota,C-HR,Gxl Hybrid,Wagon,2020.0,Automatic,,46990.0,Hybrid,VIC,car/14820165/toyota/c-hr/vic/hoppers-crossing/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,46990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,c hr,gxl hybrid,automatic,hybrid,wagon,2025,46990.0,2020.0
2019,Toyota,RAV4,Gxl (2Wd),Wagon,69663.0,Automatic,2026-10-31,32888.0,Unleaded,VIC,car/14884983/toyota/rav4/vic/croydon/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,32888.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gxl 2wd,automatic,unleaded,wagon,2019,32888.0,69663.0
2018,Toyota,Kluger,Gxl (4X2),Wagon,165814.0,Automatic,2026-04-28,27990.0,Unleaded,VIC,car/14916711/toyota/kluger/vic/bayswater/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,27990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,kluger,gxl 4x2,automatic,unleaded,wagon,2018,27990.0,165814.0
2016,Toyota,FJ Cruiser,,Wagon,82312.0,Automatic,2026-04-16,59970.0,Premium,VIC,car/14914626/toyota/fj-cruiser/vic/keysborough/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,59970.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,fj cruiser,,automatic,premium,wagon,2016,59970.0,82312.0
2006,Toyota,RAV4,Cv (4X4),Wagon,252626.0,Automatic,2025-09-04,10999.0,Unleaded,VIC,car/14806597/toyota/rav4/vic/hoppers-crossing/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-17T01:40:36,10999.0,2026-01-25T15:33:31,2026-02-17T21:58:10,autotrader_sold,toyota,rav4,cv 4x4,automatic,unleaded,wagon,2006,10999.0,252626.0
2014,Toyota,Yaris,Yr,Hatchback,93151.0,Automatic,,11003.0,Unleaded,VIC,car/14928423/toyota/yaris/vic/ringwood/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,11003.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,yaris,yr,automatic,unleaded,hatchback,2014,11003.0,93151.0
2019,Toyota,RAV4,Gxl 2Wd Hybrid,Wagon,96857.0,Automatic,2026-06-28,33480.0,Hybrid,VIC,car/14897130/toyota/rav4/vic/ferntree-gully/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,33480.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,gxl 2wd hybrid,automatic,hybrid,wagon,2019,33480.0,96857.0
2016,Toyota,Yaris,Ascent,Hatchback,94080.0,Automatic,2026-05-30,17899.0,Unleaded,VIC,car/14889069/toyota/yaris/vic/ringwood/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,17899.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,yaris,ascent,automatic,unleaded,hatchback,2016,17899.0,94080.0
2010,Toyota,Corolla,Ascent,Hatchback,170158.0,Automatic,2026-02-20,11480.0,Unleaded,VIC,car/14909484/toyota/corolla/vic/south-morang/hatchback,,toyota_corolla_ascent_petrol_auto_hatch_zre18x,[OK],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,11480.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,corolla,ascent,automatic,unleaded,hatchback,2010,11480.0,170158.0
2021,Toyota,Hilux,Workmate,Cab Chassis,53072.0,Automatic,2026-10-20,29990.0,Unleaded,VIC,car/14896098/toyota/hilux/vic/hoppers-crossing/single-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,29990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,workmate,automatic,unleaded,cab chassis,2021,29990.0,53072.0
2023,Toyota,Hilux,Sr (4X4),X Cab Cab Chassis,30574.0,Manual,2026-07-06,56970.0,Diesel,VIC,car/14901941/toyota/hilux/vic/keysborough/extra-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,56970.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,sr 4x4,manual,diesel,x cab cab chassis,2023,56970.0,30574.0
2018,Toyota,Kluger,Gxl (4X2),Wagon,101727.0,Automatic,2026-04-20,31888.0,Unleaded,VIC,car/14925722/toyota/kluger/vic/croydon/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,31888.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,kluger,gxl 4x2,automatic,unleaded,wagon,2018,31888.0,101727.0
2015,Toyota,Kluger,Grande (4X4),Wagon,162000.0,Automatic,2026-10-29,24999.0,Unleaded,VIC,car/14922362/toyota/kluger/vic/springvale/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-25T15:33:31,24999.0,2026-01-25T15:33:31,2026-01-25T18:47:02,autotrader_sold,toyota,kluger,grande 4x4,automatic,unleaded,wagon,2015,24999.0,162000.0
2008,Toyota,Corolla,Ultima,Sedan,136234.0,Automatic,2026-01-30,8999.0,Unleaded,VIC,car/14921807/toyota/corolla/vic/hoppers-crossing/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,8999.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ultima,automatic,unleaded,sedan,2008,8999.0,136234.0
2004,Toyota,RAV4,Cv (4X4),Wagon,151558.0,Automatic,2026-08-07,11990.0,Unleaded,VIC,car/14928667/toyota/rav4/vic/ringwood/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,11990.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,rav4,cv 4x4,automatic,unleaded,wagon,2004,11990.0,151558.0
2001,Toyota,HiAce,,Commercial,204063.0,Manual,2026-07-02,39998.0,Unleaded,VIC,car/14926632/toyota/hiace/vic/bayswater-north/van,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,39998.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,hiace,,manual,unleaded,commercial,2001,39998.0,204063.0
2017,Toyota,Hilux,Workmate (4X4),Dual Cab Utility,124000.0,Automatic,2026-10-30,26888.0,Diesel,VIC,car/14925964/toyota/hilux/vic/croydon/dual-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,26888.0,2026-01-28T04:26:19,2026-02-12T06:04:59,autotrader_sold,toyota,hilux,workmate 4x4,automatic,diesel,dual cab utility,2017,26888.0,124000.0
2015,Toyota,Hilux,Sr Hi-Rider,Dual Cab Utility,267850.0,Manual,2026-05-02,19998.0,Diesel,VIC,car/14923189/toyota/hilux/vic/mordialloc/dual-cab,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T21:45:20,19998.0,2026-02-12T06:04:59,2026-02-15T04:41:58,autotrader_sold,toyota,hilux,sr hi rider,manual,diesel,dual cab utility,2015,19998.0,267850.0
2014,Toyota,Corolla,Ascent Sport,Hatchback,127582.0,Automatic,2026-11-25,10888.0,Unleaded,VIC,car/14924569/toyota/corolla/vic/dandenong/hatchback,,toyota_corolla_ascent_sport_petrol_auto_hatch_zre18x,[OK],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,10888.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent sport,automatic,unleaded,hatchback,2014,10888.0,127582.0
2021,Toyota,Fortuner,Gx,Wagon,148612.0,Automatic,,39990.0,Diesel,VIC,car/14921129/toyota/fortuner/vic/hoppers-crossing/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T01:30:27,39990.0,2026-01-25T15:33:31,2026-01-30T17:02:17,autotrader_sold,toyota,fortuner,gx,automatic,diesel,wagon,2021,39990.0,148612.0
1998,Toyota,Landcruiser Prado,GXL 4X4,SUV,276155.0,Automatic,2026-04-13,12999.0,Unleaded,VIC,car/14920798/toyota/landcruiser-prado/vic/ringwood/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,12999.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,landcruiser prado,gxl 4x4,automatic,unleaded,suv,1998,12999.0,276155.0
2012,Toyota,Camry,Altise,Sedan,193487.0,Automatic,2026-04-15,9990.0,Unleaded,VIC,car/14929001/toyota/camry/vic/dingley-village/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,9990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2012,9990.0,193487.0
2012,Toyota,RAV4,Cv (2Wd),Wagon,110776.0,Automatic,2026-12-04,17499.0,Unleaded,VIC,car/14928376/toyota/rav4/vic/bayswater/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,17499.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,cv 2wd,automatic,unleaded,wagon,2012,17499.0,110776.0
2020,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,41272.0,Automatic,2026-04-15,26499.0,Hybrid,VIC,car/14815732/toyota/corolla/vic/boronia/hatchback,,toyota_corolla_ascent_sport_hybrid_auto_hatch_zwe211r,[OK],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,26499.0,2026-01-30T17:02:17,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent sport hybrid,automatic,hybrid,hatchback,2020,26499.0,41272.0
2017,Toyota,Corolla,Ascent,Hatchback,73962.0,Automatic,2026-02-28,21990.0,Unleaded,VIC,car/14917734/toyota/corolla/vic/hoppers-crossing/hatchback,,toyota_corolla_ascent_petrol_auto_hatch_zre18x,[OK],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,21990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,corolla,ascent,automatic,unleaded,hatchback,2017,21990.0,73962.0
2024,Toyota,Camry,Ascent,Sedan,52431.0,Automatic,2026-04-19,36970.0,Premium,VIC,car/14918069/toyota/camry/vic/keysborough/sedan,,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,36970.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,camry,ascent,automatic,premium,sedan,2024,36970.0,52431.0
2015,Toyota,HiAce,Lwb,Van,238058.0,Manual,2026-03-10,21990.0,Diesel,VIC,car/14919142/toyota/hiace/vic/dandenong/van,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,21990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,hiace,lwb,manual,diesel,van,2015,21990.0,238058.0
2025,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,12205.0,Automatic,2026-06-16,59970.0,Hybrid,VIC,car/14920028/toyota/rav4/vic/keysborough/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,59970.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,cruiser 2wd hybrid,automatic,hybrid,wagon,2025,59970.0,12205.0
2008,Toyota,Kluger,Kx-R (4X4) 5 Seat,Wagon,199531.0,Automatic,2026-11-26,10990.0,Unleaded,VIC,car/14928687/toyota/kluger/vic/south-morang/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T21:45:20,10990.0,2026-01-25T15:33:31,2026-02-15T04:41:58,autotrader_sold,toyota,kluger,kx r 4x4 5 seat,automatic,unleaded,wagon,2008,10990.0,199531.0
2011,Toyota,Camry,Altise,Sedan,145100.0,Automatic,2026-07-15,12990.0,Unleaded,VIC,car/14928686/toyota/camry/vic/south-morang/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-25T15:33:31,2026-01-25T18:47:02,12990.0,2026-01-25T15:33:31,2026-01-28T04:26:19,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2011,12990.0,145100.0
2018,Toyota,Landcruiser,Sahara (4X4),Wagon,183357.0,Automatic,,92970.0,Diesel,VIC,car/14922673/toyota/landcruiser/vic/keysborough/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-17T21:58:10,92970.0,2026-01-25T15:33:31,2026-02-18T21:39:48,autotrader_sold,toyota,landcruiser,sahara 4x4,automatic,diesel,wagon,2018,92970.0,183357.0
2010,Toyota,Yaris,Yrs,Sedan,87245.0,Automatic,,9990.0,Unleaded,VIC,car/14928165/toyota/yaris/vic/dandenong/sedan,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T06:05:01,9990.0,2026-01-25T15:33:31,2026-02-12T21:45:20,autotrader_sold,toyota,yaris,yrs,automatic,unleaded,sedan,2010,9990.0,87245.0
2024,Toyota,Camry,Ascent,Sedan,57607.0,Automatic,2026-04-20,36970.0,Premium,VIC,car/14920603/toyota/camry/vic/keysborough/sedan,,toyota_camry_ascent_petrol_auto_sedan_asv70r,[OK],sold,2026-01-25T15:33:31,2026-02-17T01:40:36,36970.0,2026-01-25T15:33:31,2026-02-17T21:58:10,autotrader_sold,toyota,camry,ascent,automatic,premium,sedan,2024,36970.0,57607.0
2020,Toyota,RAV4,Cruiser Awd Hybrid,Wagon,51608.0,Automatic,2026-06-25,44788.0,Hybrid,VIC,car/14875784/toyota/rav4/vic/mulgrave/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,44788.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,cruiser awd hybrid,automatic,hybrid,wagon,2020,44788.0,51608.0
2020,Toyota,RAV4,Cruiser Awd Hybrid,Wagon,76703.0,Automatic,2026-05-14,42990.0,Hybrid,VIC,car/14883045/toyota/rav4/vic/hoppers-crossing/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,42990.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,rav4,cruiser awd hybrid,automatic,hybrid,wagon,2020,42990.0,76703.0
2022,Toyota,RAV4,Gx (2Wd),Wagon,50852.0,Automatic,2026-01-30,36990.0,Unleaded,VIC,car/14885219/toyota/rav4/vic/hoppers-crossing/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T06:05:01,36990.0,2026-01-25T15:33:31,2026-02-12T21:45:20,autotrader_sold,toyota,rav4,gx 2wd,automatic,unleaded,wagon,2022,36990.0,50852.0
2009,Toyota,Camry,Altise,Sedan,128668.0,Automatic,2025-11-27,11990.0,Unleaded,VIC,car/14806099/toyota/camry/vic/ringwood/sedan,,UNCLASSIFIED,[AMBIG_BADGE],sold,2026-01-25T15:33:31,2026-02-12T21:45:20,11990.0,2026-01-25T15:33:31,2026-02-15T04:41:58,autotrader_sold,toyota,camry,altise,automatic,unleaded,sedan,2009,11990.0,128668.0
2008,Toyota,Crown,ROYAL SALOON,Sedan,53734.0,Automatic,,16490.0,Other,VIC,car/14770728/toyota/crown/vic/dandenong/limousine,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-28T04:26:19,16490.0,2026-01-25T15:33:31,2026-01-30T01:30:27,autotrader_sold,toyota,crown,royal saloon,automatic,other,sedan,2008,16490.0,53734.0
2020,Toyota,Probox,DX COMFORT,SUV,81747.0,Automatic,,16495.0,Hybrid,VIC,car/14803226/toyota/probox/vic/point-cook/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T21:45:20,16495.0,2026-01-25T15:33:31,2026-02-15T04:41:58,autotrader_sold,toyota,probox,dx comfort,automatic,hybrid,suv,2020,16495.0,81747.0
2016,Toyota,Aqua,S,Hatch,33912.0,Automatic,2026-04-23,15995.0,Unleaded,VIC,car/14803220/toyota/aqua/vic/point-cook/hatchback,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,15995.0,2026-01-25T15:33:31,2026-02-12T06:04:59,autotrader_sold,toyota,aqua,s,automatic,unleaded,hatch,2016,15995.0,33912.0
2023,Toyota,Yaris Cross,Gx Hybrid,Wagon,100531.0,Automatic,,28990.0,Hybrid,VIC,car/14791964/toyota/yaris-cross/vic/hoppers-crossing/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-12T06:05:01,28990.0,2026-01-25T15:33:31,2026-02-12T21:45:20,autotrader_sold,toyota,yaris cross,gx hybrid,automatic,hybrid,wagon,2023,28990.0,100531.0
2019,Toyota,C-HR,(2Wd),Wagon,37990.0,Automatic,,29980.0,Premium,VIC,car/14908503/toyota/c-hr/vic/springvale/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-02-17T01:40:36,29980.0,2026-01-25T15:33:31,2026-02-17T21:58:10,autotrader_sold,toyota,c hr,2wd,automatic,premium,wagon,2019,29980.0,37990.0
2021,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,70831.0,Automatic,2026-04-17,42990.0,Hybrid,VIC,car/14904902/toyota/rav4/vic/hoppers-crossing/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-25T18:47:02,42990.0,2026-01-25T15:33:31,2026-01-28T04:26:19,autotrader_sold,toyota,rav4,cruiser 2wd hybrid,automatic,hybrid,wagon,2021,42990.0,70831.0
2024,Toyota,Corolla Cross,Gx 2Wd,Wagon,25102.0,Automatic,2026-04-14,38888.0,Unleaded,VIC,car/14910516/toyota/corolla-cross/vic/keysborough/suv,,UNCLASSIFIED,[OUT_OF_SCOPE],sold,2026-01-25T15:33:31,2026-01-30T17:02:17,38888.0,2026-01-30T01:30:27,2026-02-12T06:04:59,autotrader_sold,toyota,corolla cross,gx 2wd,automatic,unleaded,wagon,2024,38888.0,25102.0
