event_date,event,url,price,previous_price,price_change,year,make,model,variant,body_type,odometer,transmission,rego,fuel_type,location
2026-01-28T04:26:19,listed,car/14927208/toyota/hilux/vic/keysborough/single-cab,28888.0,,,2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,90652,Automatic,2026-05-31,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14923353/toyota/corolla/vic/altona-north/sedan,6999.0,,,2006,Toyota,Corolla,Ascent,Sedan,224926,Automatic,2020-05-29,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929361/toyota/landcruiser/vic/west-footscray/suv,39990.0,,,2008,Toyota,Landcruiser,Vx (4X4),Wagon,334392,Automatic,2026-12-18,Diesel,VIC
2026-01-28T04:26:19,listed,car/14923354/toyota/yaris/vic/altona-north/hatchback,7999.0,,,2005,Toyota,Yaris,Yrs,Hatchback,155945,Automatic,2026-06-13,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14886218/toyota/aurion/vic/braybrook/sedan,11999.0,11999,,2012,Toyota,Aurion,At-X,Sedan,257846,Automatic,2025-09-30,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14796499/toyota/kluger/vic/west-footscray/suv,25990.0,28990,-3000.0,2018,Toyota,Kluger,Gx (4X4),Wagon,190908,Automatic,2026-02-12,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14824102/toyota/camry/vic/braybrook/sedan,7999.0,7999,,2006,Toyota,Camry,Altise,Sedan,239897,Automatic,2026-01-15,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14867683/toyota/rav4/vic/deer-park/suv,61888.0,,,2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,28487,Automatic,2026-01-20,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14828186/toyota/c-hr/vic/laverton-north/suv,23495.0,,,2019,Toyota,C-HR,,SUV,100774,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14818962/toyota/voxy/vic/campbellfield/estatecar,48500.0,48500,,2015,Toyota,Voxy,,Wagon,100123,Automatic,,Premium,VIC
2026-01-28T04:26:19,price_change,car/14881167/toyota/prius-c/vic/laverton-north/hatchback,24195.0,24295,-100.0,2020,Toyota,Prius-C,Hybrid,Hatchback,22999,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14883914/toyota/kluger/vic/tottenham/suv,52888.0,,,2023,Toyota,Kluger,Gx Hybrid Awd,Wagon,56394,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14840802/toyota/kluger/vic/deer-park/suv,44888.0,45888,-1000.0,2022,Toyota,Kluger,Gx 2Wd,Wagon,24591,Automatic,,Premium,VIC
2026-01-28T04:26:19,price_change,car/14834238/toyota/corolla/vic/deer-park/sedan,26880.0,27888,-1008.0,2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,92297,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14903089/toyota/corolla/vic/laverton-north/hatchback,37990.0,,,2023,Toyota,Corolla,Zr Hybrid,Hatchback,8136,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14833297/toyota/camry/vic/laverton-north/sedan,31295.0,,,2021,Toyota,Camry,Ascent Hybrid,Sedan,46579,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14819061/toyota/voxy/vic/campbellfield/estatecar,28500.0,,,2010,Toyota,Voxy,,Wagon,124295,Automatic,,Premium,VIC
2026-01-28T04:26:19,listed,car/14890238/toyota/rav4/vic/tottenham/suv,23888.0,,,2017,Toyota,RAV4,Gxl (2Wd),Wagon,149406,Automatic,2026-05-01,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14818728/toyota/camry/vic/deer-park/sedan,36888.0,,,2022,Toyota,Camry,Ascent,Sedan,24959,Automatic,,Premium,VIC
2026-01-28T04:26:19,price_change,car/14819864/toyota/rav4/vic/deer-park/suv,41888.0,42888,-1000.0,2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,69523,Automatic,2025-12-14,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14840800/toyota/corolla/vic/deer-park/hatchback,22888.0,23888,-1000.0,2020,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,139627,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14919280/toyota/corolla/vic/deer-park/sedan,21880.0,23888,-2008.0,2016,Toyota,Corolla,Ascent,Sedan,91651,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14853875/toyota/rav4/vic/berwick/suv,36999.0,37499,-500.0,2021,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,142147,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14929671/toyota/corolla/vic/berwick/sedan,24999.0,,,2018,Toyota,Corolla,Ascent,Sedan,29259,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929898/toyota/rav4/vic/berwick/suv,32999.0,,,2020,Toyota,RAV4,Gxl (2Wd),Wagon,94833,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930030/toyota/landcruiser/vic/berwick/suv,143999.0,,,2023,Toyota,Landcruiser,Lc300 Sahara (4X4),Wagon,17880,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14930032/toyota/yaris-cross/vic/berwick/suv,24999.0,,,2022,Toyota,Yaris Cross,Gx,Wagon,109744,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930124/toyota/rav4/vic/frankston/suv,40990.0,,,2021,Toyota,RAV4,Gxl (2Wd) Hybrid,Wagon,59715,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14930328/toyota/rav4/vic/berwick/suv,45999.0,,,2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,17935,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14930942/toyota/rav4/vic/berwick/suv,21780.0,,,2021,Toyota,RAV4,Gx Awd Hybrid,Wagon,84001,Automatic,2026-11-26,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14923980/toyota/kluger/vic/cranbourne/suv,40888.0,,,2021,Toyota,Kluger,Gx Awd,Wagon,84890,Automatic,,Premium,VIC
2026-01-28T04:26:19,listed,car/14928251/toyota/hilux/vic/frankston/dual-cab,50990.0,,,2022,Toyota,Hilux,Sr (4X4),Double Cab Pick Up,68987,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14928250/toyota/hilux/vic/frankston/dual-cab,48990.0,,,2021,Toyota,Hilux,Sr5 (4X4),Double Cab Pick Up,149409,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14915017/toyota/landcruiser-prado/vic/cranbourne/suv,61888.0,,,2021,Toyota,Landcruiser Prado,Gxl,Wagon,98486,Automatic,,Diesel,VIC
2026-01-28T04:26:19,price_change,car/14869277/toyota/fortuner/vic/berwick/suv,59990.0,60990,-1000.0,2023,Toyota,Fortuner,Crusade,Wagon,37857,Automatic,2026-05-12,Diesel,VIC
2026-01-28T04:26:19,listed,car/14856349/toyota/corolla/vic/melbourne/hatchback,28490.0,,,2023,Toyota,Corolla,Ascent Sport,Hatchback,52243,Automatic,2026-06-15,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14808990/toyota/corolla/vic/frankston/hatchback,20990.0,,,2018,Toyota,Corolla,Ascent,Hatchback,102952,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14818732/toyota/corolla/vic/croydon/sedan,26888.0,27688,-800.0,2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,84500,Automatic,2026-06-04,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14806924/toyota/c-hr/vic/hoppers-crossing/suv,33990.0,,,2020,Toyota,C-HR,Koba (2Wd) Hybrid,Wagon,83623,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14929921/toyota/hilux/vic/officer/dual-cab,38975.0,,,2018,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,94769,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14930232/toyota/kluger/vic/melton/suv,38999.0,,,2022,Toyota,Kluger,Gx 2Wd,Wagon,97055,Automatic,,Premium,VIC
2026-01-28T04:26:19,listed,car/14930312/toyota/hiace/vic/mornington/van,55990.0,,,2025,Toyota,HiAce,Lwb (4 Door) Barn Door,Van,30877,Automatic,2026-03-05,Diesel,VIC
2026-01-28T04:26:19,listed,car/14930769/toyota/hilux/vic/officer/dual-cab,37975.0,,,2017,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,104589,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14928692/toyota/hilux/vic/mornington/dual-cab,45990.0,,,2022,Toyota,Hilux,Sr (4X4),Double Cab Chassis,147648,Automatic,,Diesel,VIC
2026-01-28T04:26:19,price_change,car/14924968/toyota/camry/vic/mornington/sedan,24788.0,24988,-200.0,2020,Toyota,Camry,Ascent,Sedan,172634,Automatic,2026-04-14,Unleaded,VIC
2026-01-28T04:26:19,price_change,car/14921895/toyota/fortuner/vic/mornington/suv,49788.0,49888,-100.0,2021,Toyota,Fortuner,Crusade,Wagon,85001,Automatic,2026-04-16,Diesel,VIC
2026-01-28T04:26:19,listed,car/14792555/toyota/corolla/vic/airport-west/hatchback,26788.0,,,2021,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,65376,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14929799/toyota/hilux/vic/officer/dual-cab,42975.0,,,2021,Toyota,Hilux,Sr (4X4),Double Cab Chassis,108041,Automatic,,Diesel,VIC
2026-01-28T04:26:19,price_change,car/14917794/toyota/c-hr/vic/melbourne/suv,23990.0,24990,-1000.0,2017,Toyota,C-HR,C-HR KOBA AWD 1.2L PETROL CVT WAGON,SUV,113091,,2026-07-09,Other,VIC
2026-01-28T04:26:19,relisted,car/14665420/toyota/hilux/vic/preston/single-cab,34990.0,34990,,2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,141224,Manual,2026-06-03,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14899533/toyota/corolla/vic/burwood/hatchback,24888.0,,,2019,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,69919,Automatic,2026-01-07,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14719412/toyota/camry/vic/burwood/sedan,31777.0,,,2022,Toyota,Camry,Ascent,Sedan,44491,Automatic,2026-02-25,Premium,VIC
2026-01-28T04:26:19,listed,car/14930367/toyota/camry/vic/nunawading/sedan,24990.0,,,2018,Toyota,Camry,Ascent Sport,Sedan,89812,Automatic,2026-02-26,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930366/toyota/camry/vic/nunawading/sedan,24990.0,,,2018,Toyota,Camry,Ascent Sport,Sedan,89812,Automatic,2026-02-26,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930659/toyota/landcruiser-prado/vic/nunawading/suv,48990.0,,,2016,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,109719,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14930876/toyota/rav4/vic/camberwell/suv,38990.0,,,2023,Toyota,RAV4,Gx (2Wd),Wagon,48186,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14926347/toyota/corolla/vic/heidelberg/hatchback,30777.0,,,2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,31923,Automatic,2026-05-16,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14926334/toyota/corolla/vic/heidelberg/hatchback,31777.0,,,2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,23525,Automatic,2026-05-11,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14928861/toyota/rav4/vic/heidelberg/suv,47555.0,,,2021,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,50276,Automatic,2026-07-08,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14926530/toyota/corolla/vic/nunawading/sedan,23990.0,,,2018,Toyota,Corolla,Ascent,Sedan,25359,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14921616/toyota/corolla/vic/preston/hatchback,9500.0,9500,,2010,Toyota,Corolla,Ascent,Hatchback,212298,Automatic,2026-10-29,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14919295/toyota/camry/vic/preston/sedan,15880.0,15880,,2016,Toyota,Camry,Altise Hybrid,Sedan,105568,Automatic,2026-12-12,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14879076/toyota/landcruiser/vic/ringwood/pickup,49990.0,,,1975,Toyota,Landcruiser,FJ45 4WD,Ute Tray,114794,Manual,,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14785765/toyota/corolla/vic/preston/sedan,17990.0,17990,,2017,Toyota,Corolla,Ascent,Sedan,119613,Automatic,2026-03-25,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14881897/toyota/kluger/vic/nunawading/suv,18000.0,,,2015,Toyota,Kluger,Gxl (4X4),Wagon,229000,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14913607/toyota/c-hr/vic/nunawading/suv,26990.0,,,2021,Toyota,C-HR,Gxl (2Wd),Wagon,111275,Automatic,,Premium,VIC
2026-01-28T04:26:19,listed,car/14913604/toyota/rav4/vic/nunawading/suv,41990.0,,,2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,43491,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14860923/toyota/camry/vic/nunawading/sedan,7800.0,,,2006,Toyota,Camry,Altise,Sedan,161000,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14920626/toyota/corolla/vic/nunawading/hatchback,25990.0,,,2019,Toyota,Corolla,Ascent Sport,Hatchback,44610,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14579286/toyota/c-hr/vic/ringwood/othercar,27888.0,,,2018,Toyota,C-HR,,OtherCar,78735,,,Other,VIC
2026-01-28T04:26:19,relisted,car/14699797/toyota/crown/vic/maidstone/limousine,14995.0,14995,,2008,Toyota,Crown,ATHLETE,Sedan,95956,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14756363/toyota/vitz/vic/murrumbeena/hatchback,16888.0,,,2017,Toyota,Vitz,F (HYBRID) NHP130,Hatch,85625,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14912400/toyota/rav4/vic/bentleigh/suv,17990.0,,,2012,Toyota,RAV4,Cruiser (4X4),Wagon,120336,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14919637/toyota/prius/vic/maidstone/hatchback,,,,2012,Toyota,Prius,ZVW30R,Hatch,112749,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14865174/toyota/camry/vic/moorabbin/sedan,6999.0,,,2008,Toyota,Camry,Altise,Sedan,245000,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14705138/toyota/camry/vic/ringwood/sedan,14990.0,,,2013,Toyota,Camry,Altise,Sedan,176323,Automatic,2025-11-30,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14912397/toyota/aurion/vic/oakleigh-south/sedan,14990.0,,,2012,Toyota,Aurion,Sportivo Sx6,Sedan,153738,Automatic,2026-03-18,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14923366/toyota/corolla/vic/oakleigh/hatchback,19888.0,,,2018,Toyota,Corolla,Ascent Sport,Hatchback,139975,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14923975/toyota/rav4/vic/oakleigh/suv,42888.0,,,2020,Toyota,RAV4,Cruiser 2Wd Hybrid,Wagon,93486,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14926635/toyota/camry/vic/oakleigh/sedan,19999.0,,,2017,Toyota,Camry,Rz S.E.,Sedan,161431,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14922771/toyota/echo/vic/footscray/hatchback,5990.0,5990,,2003,Toyota,Echo,,Hatchback,128732,Manual,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14925075/toyota/landcruiser/vic/essendon-fields/single-cab,36890.0,,,2008,Toyota,Landcruiser,Gx (4X4),Cab Chassis,342300,Manual,2026-06-30,Diesel,VIC
2026-01-28T04:26:19,listed,car/14925865/toyota/landcruiser-prado/vic/ringwood/suv,16990.0,,,2003,Toyota,Landcruiser Prado,GXL 4X4,SUV,406136,Automatic,2026-05-22,Diesel,VIC
2026-01-28T04:26:19,listed,car/14922146/toyota/corolla/vic/oakleigh/hatchback,35888.0,,,2025,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,24027,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,relisted,car/14924745/toyota/rukus/vic/footscray/wagon,9650.0,9650,,2011,Toyota,Rukus,Build 3,Wagon,239691,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14926636/toyota/hilux/vic/oakleigh/single-cab,28888.0,,,2021,Toyota,Hilux,Workmate,Cab Chassis,55174,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14928694/toyota/landcruiser/vic/ferntree-gully/suv,,,,2019,Toyota,Landcruiser,Lc200 Sahara (4X4),Wagon,195402,Automatic,2026-07-30,Diesel,VIC
2026-01-28T04:26:19,listed,car/14928703/toyota/corolla-cross/vic/south-melbourne/suv,48990.0,,,2024,Toyota,Corolla Cross,Atmos 2Wd Hybrid,Wagon,34875,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14579295/toyota/corolla-cross/vic/ringwood/suv,35990.0,,,2022,Toyota,Corolla Cross,HYBRID G,SUV,59910,Automatic,,Other,VIC
2026-01-28T04:26:19,listed,car/14750911/toyota/camry/vic/ringwood/sedan,25990.0,,,2021,Toyota,Camry,Ascent,Sedan,87515,Automatic,2025-11-18,Premium,VIC
2026-01-28T04:26:19,listed,car/14696757/toyota/kluger/vic/springvale/suv,24000.0,,,2015,Toyota,Kluger,Gxl (4X2),Wagon,145000,Automatic,2026-05-26,Unleaded,VIC
2026-01-28T04:26:19,relisted,car/14876597/toyota/hiace/vic/elsternwick/van,42990.0,42990,,2020,Toyota,HiAce,Lwb Gl (Colours),Van,105369,Automatic,,Diesel,VIC
2026-01-28T04:26:19,listed,car/14929703/toyota/corolla/vic/ringwood/hatchback,21888.0,,,2017,Toyota,Corolla,Zr,Hatchback,98790,Automatic,2025-12-29,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14929935/toyota/kluger/vic/ringwood/suv,16990.0,,,2012,Toyota,Kluger,Kx-R (Fwd) 7 Seat,Wagon,164563,Automatic,2026-02-21,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930176/toyota/kluger/vic/oakleigh/suv,73980.0,,,2024,Toyota,Kluger,Gxl Hybrid Awd,Wagon,7250,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14930177/toyota/kluger/vic/oakleigh/suv,74980.0,,,2025,Toyota,Kluger,Gxl Hybrid Awd,Wagon,5518,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14930197/toyota/corolla/vic/ringwood/hatchback,18950.0,,,2017,Toyota,Corolla,Ascent,Hatchback,159459,Automatic,2026-04-14,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14930484/toyota/rav4/vic/south-melbourne/suv,55990.0,,,2023,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,30322,Automatic,2026-05-23,Hybrid,VIC
2026-01-28T04:26:19,price_change,car/14928987/toyota/landcruiser-prado/vic/ringwood/suv,14999.0,12999,2000.0,2008,Toyota,Landcruiser Prado,GRANDE 4X4,SUV,353768,Automatic,2026-04-23,Diesel,VIC
2026-01-28T04:26:19,listed,car/14924655/toyota/yaris/vic/fawkner/othercar,8999.0,,,2008,Toyota,Yaris,,OtherCar,158320,,2026-02-19,Other,VIC
2026-01-28T04:26:19,listed,car/14924550/toyota/kluger/vic/ringwood/suv,18990.0,,,2011,Toyota,Kluger,Kx-S (Fwd),Wagon,180520,Automatic,2026-07-15,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14928695/toyota/landcruiser/vic/ferntree-gully/suv,131990.0,,,2019,Toyota,Landcruiser,Lc200 Sahara (4X4),Wagon,65740,Automatic,2027-01-13,Diesel,VIC
2026-01-28T04:26:19,listed,car/14926288/toyota/rav4/vic/springvale/suv,26980.0,,,2018,Toyota,RAV4,Gxl (4X4),Wagon,113732,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,listed,car/14922593/toyota/rav4/vic/oakleigh/suv,38888.0,,,2021,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,127652,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,listed,car/14926850/toyota/rav4/vic/ringwood/suv,21999.0,,,2016,Toyota,RAV4,Gx (2Wd),Wagon,137282,Automatic,2026-11-06,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14765937/toyota/rav4/vic/west-footscray/suv,13999,13999,,2014,Toyota,RAV4,Gx (2Wd),Wagon,271343,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14887772/toyota/rav4/vic/braybrook/suv,6999,6999,,2005,Toyota,RAV4,Cruiser (4X4),Wagon,349308,Manual,2026-09-01,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14894547/toyota/landcruiser/vic/alphington/suv,9888,9888,,1998,Toyota,Landcruiser,Gxl (4X4),Wagon,560261,Manual,2026-01-15,Diesel,VIC
2026-01-28T04:26:19,sold,car/14767641/toyota/hilux/vic/braybrook/dual-cab,14799,14799,,2014,Toyota,Hilux,Workmate,Dual Cab Pick-up,217162,Manual,2026-02-25,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14837779/toyota/rav4/vic/south-melbourne/suv,24888,24888,,2018,Toyota,RAV4,Gxl (4X4),Wagon,121500,Automatic,2026-06-22,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14838101/toyota/corolla/vic/oakleigh/sedan,28888,28888,,2021,Toyota,Corolla,Ascent Sport Hybrid,Sedan,57576,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14769061/toyota/hilux/vic/braybrook/dual-cab,13988,13988,,2010,Toyota,Hilux,Workmate,Dual Cab Pick-up,160439,Manual,2026-04-17,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14853127/toyota/rav4/vic/south-melbourne/suv,58888,58888,,2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,16716,Automatic,2026-03-28,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14902284/toyota/kluger/vic/tottenham/suv,40888,40888,,2022,Toyota,Kluger,Gx 2Wd,Wagon,85491,Automatic,2026-08-19,Premium,VIC
2026-01-28T04:26:19,sold,car/14910684/toyota/hilux/vic/tottenham/dual-cab,50888,50888,,2022,Toyota,Hilux,Sr5 Hi-Rider (4X2),Double Cab Pick Up,30811,Automatic,2026-08-15,Diesel,VIC
2026-01-28T04:26:19,sold,car/14849564/toyota/corolla/vic/elsternwick/sedan,7977,7977,,2001,Toyota,Corolla,Ascent,Sedan,153538,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14915176/toyota/rav4/vic/melbourne/suv,60990,60990,,2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,16295,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14885274/toyota/landcruiser/vic/keysborough/suv,103970,103970,,2022,Toyota,Landcruiser,Lc300 Vx (4X4),Wagon,159619,Automatic,2026-02-03,Diesel,VIC
2026-01-28T04:26:19,sold,car/14806564/toyota/corolla-cross/vic/south-melbourne/suv,46990,46990,,2024,Toyota,Corolla Cross,Gxl Awd Hybrid,Wagon,17789,Automatic,2026-10-10,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14868742/toyota/corolla/vic/essendon-fields/sedan,19990,19990,,2015,Toyota,Corolla,Ascent,Sedan,90346,Automatic,2026-08-15,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14921566/toyota/rav4/vic/elsternwick/suv,29990,29990,,2018,Toyota,RAV4,Gxl (2Wd),Wagon,64681,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14921573/toyota/hilux/vic/south-melbourne/dual-cab,41990,41990,,2022,Toyota,Hilux,Sr5 Hi-Rider (4X2),Double Cab Pick Up,118952,Automatic,2026-09-29,Diesel,VIC
2026-01-28T04:26:19,sold,car/14921091/toyota/hiace/vic/berwick/people-mover,32990,32990,,2025,Toyota,HiAce,Commuter (12 Seats),Bus,30,Automatic,2025-12-19,Diesel,VIC
2026-01-28T04:26:19,sold,car/14767160/toyota/camry/vic/elsternwick/sedan,39950,39950,,2024,Toyota,Camry,Ascent,Sedan,34358,Automatic,,Premium,VIC
2026-01-28T04:26:19,sold,car/14662915/toyota/c-hr/vic/laverton-north/suv,23495,23495,,2019,Toyota,C-HR,,SUV,100774,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14868820/toyota/corolla/vic/tottenham/sedan,28388,28388,,2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,99534,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14895030/toyota/camry/vic/melbourne/sedan,33380,33380,,2021,Toyota,Camry,Ascent,Sedan,44506,Automatic,2026-07-07,Premium,VIC
2026-01-28T04:26:19,sold,car/14807840/toyota/camry/vic/laverton-north/sedan,17999,17999,,2016,Toyota,Camry,Atara Sl Hybrid,Sedan,153589,Automatic,2026-02-05,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14767913/toyota/hilux/vic/williamstown-north/dual-cab,22999,22999,,2012,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,324600,Manual,2026-04-05,Diesel,VIC
2026-01-28T04:26:19,sold,car/14914428/toyota/corolla/vic/laverton-north/hatchback,14490,14490,,2014,Toyota,Corolla,Ascent Sport,Hatchback,146267,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14616706/toyota/prius-c/vic/ravenhall/hatchback,18695,18695,,2017,Toyota,Prius-C,Hybrid,Hatchback,104452,Automatic,2026-03-09,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14744523/toyota/corolla/vic/maidstone/sedan,11990,11990,,2008,Toyota,Corolla,Ascent,Sedan,96358,Automatic,2026-02-14,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14718623/toyota/corolla-cross/vic/laverton-north/suv,32199,32199,,2023,Toyota,Corolla Cross,Gx 2Wd,Wagon,27174,Automatic,,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14907924/toyota/aurion/vic/coburg-north/sedan,14990,14990,,2013,Toyota,Aurion,Prodigy,Sedan,129667,Automatic,2026-10-23,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14889215/toyota/hilux/vic/heidelberg/single-cab,26777,26777,,2020,Toyota,Hilux,Workmate,Cab Chassis,90989,Automatic,2026-03-21,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14798027/toyota/kluger/vic/essendon-fields/suv,50888,50888,,2023,Toyota,Kluger,Gx Hybrid Awd,Wagon,44591,Automatic,2026-06-13,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14690988/toyota/corolla/vic/ringwood/hatchback,28499,28499,,2019,Toyota,Corolla,Zr,Hatchback,30040,Automatic,2026-06-26,Unleaded,VIC
2026-01-28T04:26:19,sold,car/14684383/toyota/corolla/vic/laverton-north/hatchback,37990,37990,,2023,Toyota,Corolla,Zr Hybrid,Hatchback,8136,Automatic,,Hybrid,VIC
2026-01-28T04:26:19,sold,car/14791024/toyota/sienta/vic/fawkner/suv,16990,16990,,2016,Toyota,Sienta,(HYBRID) NHP170 7 SEATER,SUV,105146,Automatic,,Hybrid,VIC
