year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason
2010,Toyota,Rukus,Build 1,Wagon,165451,Automatic,,10990,Unleaded,VIC,car/14719797/toyota/rukus/vic/footscray/wagon,2026-01-25T15:33:31,,
2017,Toyota,Noah,HYBRID X,Commercial,103511,Automatic,,23995,Unleaded,VIC,car/14466733/toyota/noah/vic/maidstone/van,2026-01-25T15:33:31,,
2017,Toyota,Camry,Atara Sx,Sedan,213299,Automatic,,16999,Unleaded,VIC,car/14607455/toyota/camry/vic/west-footscray/sedan,2026-01-25T15:33:31,,
2023,Toyota,Kluger,Gx Awd,Wagon,49336,Automatic,,42750,Unleaded,VIC,car/14607983/toyota/kluger/vic/elsternwick/suv,2026-01-25T15:33:31,,
2023,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,72001,Automatic,2026-03-07,52990,Hybrid,VIC,car/14913567/toyota/rav4/vic/essendon-fields/suv,2026-01-25T15:33:31,,
2018,Toyota,Corolla,Sx,Hatchback,85638,Automatic,,21490,Unleaded,VIC,car/14881107/toyota/corolla/vic/laverton-north/hatchback,2026-01-25T15:33:31,,
2016,Toyota,Kluger,Gx (4X2),Wagon,141517,Automatic,,21890,Unleaded,VIC,car/14910884/toyota/kluger/vic/laverton-north/suv,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,17902,Automatic,2026-06-22,52555,Hybrid,VIC,car/14881168/toyota/rav4/vic/heidelberg/suv,2026-01-25T15:33:31,,
2019,Toyota,HiAce,Commuter (12 Seats),Bus,47346,Automatic,2026-03-23,57880,Diesel,VIC,car/14791576/toyota/hiace/vic/essendon-fields/people-mover,2026-01-25T15:33:31,,
2022,Toyota,C-HR,Koba (2Wd) Hybrid,Wagon,72580,Automatic,,34998,Hybrid,VIC,car/14905128/toyota/c-hr/vic/airport-west/suv,2026-01-25T15:33:31,,
2011,Toyota,Rukus,Build 1,Wagon,175654,Automatic,,11990,Unleaded,VIC,car/14719080/toyota/rukus/vic/footscray/wagon,2026-01-25T15:33:31,,
2015,Toyota,Camry,Altise,Sedan,110579,Automatic,2025-07-15,18990,Unleaded,VIC,car/14433175/toyota/camry/vic/west-footscray/sedan,2026-01-25T15:33:31,,
2004,Toyota,RAV4,Cv (4X4),Wagon,287866,Automatic,,7650,Unleaded,VIC,car/14719089/toyota/rav4/vic/footscray/suv,2026-01-25T15:33:31,,
2024,Toyota,Camry,Ascent,Sedan,24319,Automatic,2026-04-02,34990,Premium,VIC,car/14718442/toyota/camry/vic/south-melbourne/sedan,2026-01-25T15:33:31,,
2020,Toyota,HiAce,Lwb Gl (Colours),Van,105369,Automatic,,42990,Diesel,VIC,car/14876597/toyota/hiace/vic/elsternwick/van,2026-01-25T15:33:31,,
2007,Toyota,Corolla,Ascent Sport,Sedan,174597,Automatic,2026-02-28,7999,Unleaded,VIC,car/14886384/toyota/corolla/vic/braybrook/sedan,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,33417,Automatic,2026-05-28,42480,Hybrid,VIC,car/14752659/toyota/rav4/vic/south-melbourne/suv,2026-01-25T15:33:31,,
2024,Toyota,Yaris Cross,Urban Hybrid,Wagon,11674,Automatic,2026-03-09,41880,Hybrid,VIC,car/14729176/toyota/yaris-cross/vic/melbourne/suv,2026-01-25T15:33:31,,
2015,Toyota,Hilux,Workmate,Cab Chassis,186349,Automatic,2025-12-17,18989,Unleaded,VIC,car/14688276/toyota/hilux/vic/maidstone/single-cab,2026-01-25T15:33:31,,
2009,Toyota,Hilux,Sr,Dual Cab Pick-up,254318,Manual,2025-12-19,14499,Diesel,VIC,car/14761235/toyota/hilux/vic/braybrook/dual-cab,2026-01-25T15:33:31,,
2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,141224,Manual,2026-06-03,34990,Unleaded,VIC,car/14665420/toyota/hilux/vic/preston/single-cab,2026-01-25T15:33:31,,
2018,Toyota,C-HR,G,SUV,108938,Automatic,,23995,Unleaded,VIC,car/14625352/toyota/c-hr/vic/maidstone/suv,2026-01-25T15:33:31,,
2020,Toyota,Corolla,Touring (Hybrid),Wagon,140000,,,21600,,VIC,car/14752737/toyota/corolla/vic/st-kilda/wagon,2026-01-25T15:33:31,,
2019,Toyota,HiAce,Lwb,Van,96774,Automatic,2026-10-02,51888,Diesel,VIC,car/14827502/toyota/hiace/vic/camberwell/van,2026-01-25T15:33:31,,
2020,Toyota,RAV4,Edge (Awd),Wagon,68245,Automatic,,39590,Unleaded,VIC,car/14902655/toyota/rav4/vic/laverton-north/suv,2026-01-25T15:33:31,,
2021,Toyota,Yaris,Zr,Hatchback,27827,Automatic,2026-11-08,26990,Unleaded,VIC,car/14871714/toyota/yaris/vic/preston/hatchback,2026-01-25T15:33:31,,
2022,Toyota,Camry,Ascent Hybrid,Sedan,47183,Automatic,,33500,Hybrid,VIC,car/14859094/toyota/camry/vic/laverton-north/sedan,2026-01-25T15:33:31,,
2021,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,79500,Automatic,2026-06-20,36990,Hybrid,VIC,car/14902277/toyota/rav4/vic/camberwell/suv,2026-01-25T15:33:31,,
2005,Toyota,HiAce,Lwb,Van,228000,Manual,,14999,Unleaded,VIC,car/14654734/toyota/hiace/vic/brooklyn/van,2026-01-25T15:33:31,,
2018,Toyota,Hilux,Workmate,Double Cab Pick Up,65870,Automatic,2026-07-01,27900,Unleaded,VIC,car/14886909/toyota/hilux/vic/cheltenham/dual-cab,2026-01-25T15:33:31,,
2007,Toyota,Kluger,Kx-S (Fwd),Wagon,229628,Automatic,2026-01-25,11999,Unleaded,VIC,car/14645575/toyota/kluger/vic/avondale-heights/suv,2026-01-25T15:33:31,,
2016,Toyota,Hilux,Sr (4X4),Dual Cab Utility,174164,Automatic,2026-01-04,44990,Diesel,VIC,car/14632358/toyota/hilux/vic/derrimut/dual-cab,2026-01-25T15:33:31,,
2018,Toyota,C-HR,(2Wd),Wagon,167044,Automatic,2025-12-18,18999,Premium,VIC,car/14662980/toyota/c-hr/vic/sunshine/suv,2026-01-25T15:33:31,,
2023,Toyota,Crown,G AZSH35,SUV,6710,Automatic,,58888,Hybrid,VIC,car/14743746/toyota/crown/vic/murrumbeena/suv,2026-01-25T15:33:31,,
2015,Toyota,Crown,AWS210,Sedan,99000,Automatic,,23990,Hybrid,VIC,car/14697289/toyota/crown/vic/fawkner/limousine,2026-01-25T15:33:31,,
2009,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,309518,Manual,2025-11-29,20999,Diesel,VIC,car/14645062/toyota/landcruiser-prado/vic/ravenhall/suv,2026-01-25T15:33:31,,
2005,Toyota,HiAce,Commuter,Bus,297800,Manual,2026-02-20,17999,Diesel,VIC,car/14587422/toyota/hiace/vic/avondale-heights/people-mover,2026-01-25T15:33:31,,
2008,Toyota,Landcruiser,Sahara (4X4),Wagon,198396,Automatic,2026-03-09,45990,Diesel,VIC,car/14756628/toyota/landcruiser/vic/blackburn/suv,2026-01-25T15:33:31,,
1999,Toyota,HiAce,Commuter,Bus,371500,Automatic,2026-01-31,10999,Unleaded,VIC,car/14659714/toyota/hiace/vic/ravenhall/people-mover,2026-01-25T15:33:31,,
2017,Toyota,Hilux,Workmate,Cab Chassis,221791,Manual,2026-02-11,14999,Unleaded,VIC,car/14576722/toyota/hilux/vic/avondale-heights/single-cab,2026-01-25T15:33:31,,
2018,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,281120,Automatic,2026-02-18,37999,Diesel,VIC,car/14636173/toyota/landcruiser-prado/vic/williamstown-north/suv,2026-01-25T15:33:31,,
2005,Toyota,Landcruiser,(4X4),Wagon,333435,Manual,,24999,Diesel,VIC,car/14745924/toyota/landcruiser/vic/ravenhall/suv,2026-01-25T15:33:31,,
2018,Toyota,C-HR,HYBRID G,SUV,105262,Automatic,,23995,Unleaded,VIC,car/14625353/toyota/c-hr/vic/maidstone/suv,2026-01-25T15:33:31,,
2023,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,61930,Automatic,,50990,Hybrid,VIC,car/14892954/toyota/rav4/vic/camberwell/suv,2026-01-25T15:33:31,,
2024,Toyota,Corolla,Sx,Sedan,20185,Automatic,2026-06-16,33555,Unleaded,VIC,car/14865781/toyota/corolla/vic/heidelberg/sedan,2026-01-25T15:33:31,,
2024,Toyota,Yaris Cross,Urban Hybrid (Awd),Wagon,16915,Automatic,2026-05-26,43777,Hybrid,VIC,car/14837369/toyota/yaris-cross/vic/heidelberg/suv,2026-01-25T15:33:31,,
2023,Toyota,Kluger,Gx Hybrid Awd,Wagon,54592,Automatic,2026-06-16,54777,Hybrid,VIC,car/14865785/toyota/kluger/vic/heidelberg/suv,2026-01-25T15:33:31,,
2023,Toyota,Camry,Ascent Hybrid,Sedan,56178,Automatic,,33590,Hybrid,VIC,car/14870898/toyota/camry/vic/laverton-north/sedan,2026-01-25T15:33:31,,
2025,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,15555,Automatic,,64990,Hybrid,VIC,car/14914240/toyota/rav4/vic/nunawading/suv,2026-01-25T15:33:31,,
2016,Toyota,Sienta,(HYBRID) G NHP170,SUV,103000,Automatic,,16790,Hybrid,VIC,car/14697295/toyota/sienta/vic/fawkner/suv,2026-01-25T15:33:31,,
2013,Toyota,Landcruiser Prado,Kakadu (4X4),Wagon,280295,Automatic,2026-04-15,34999,Diesel,VIC,car/14603866/toyota/landcruiser-prado/vic/ravenhall/suv,2026-01-25T15:33:31,,
2018,Toyota,Corolla,Zr,Hatchback,32967,Automatic,,24099,Unleaded,VIC,car/14755511/toyota/corolla/vic/laverton-north/hatchback,2026-01-25T15:33:31,,
2010,Toyota,RAV4,Cruiser (4X4),Wagon,123351,Automatic,2026-06-30,16900,Unleaded,VIC,car/14887294/toyota/rav4/vic/cheltenham/suv,2026-01-25T15:33:31,,
2007,Toyota,Tarago,Glx,Wagon,200420,Automatic,2025-11-30,11999,Unleaded,VIC,car/14608138/toyota/tarago/vic/avondale-heights/people-mover,2026-01-25T15:33:31,,
2015,Toyota,RAV4,Gx (4X4),Wagon,147103,Automatic,2026-01-12,19990,Unleaded,VIC,car/14696553/toyota/rav4/vic/murrumbeena/suv,2026-01-25T15:33:31,,
2000,Toyota,HiAce,LWB,Commercial,444224,Automatic,2026-09-14,11999,Diesel,VIC,car/14883439/toyota/hiace/vic/briar-hill/van,2026-01-25T15:33:31,,
2011,Toyota,Hilux,Sr,X Cab Pickup,227778,Automatic,,15999,Unleaded,VIC,car/14831094/toyota/hilux/vic/thomastown/extra-cab,2026-01-25T15:33:31,,
2015,Toyota,Kluger,Grande (4X4),Wagon,121200,Automatic,2026-06-26,30800,Unleaded,VIC,car/14704287/toyota/kluger/vic/essendon-fields/suv,2026-01-25T15:33:31,,
2013,Toyota,Corolla,Ascent Sport,Hatchback,147000,Automatic,2026-04-19,13999,Unleaded,VIC,car/14828715/toyota/corolla/vic/nunawading/hatchback,2026-01-25T15:33:31,,
2004,Toyota,Landcruiser,Gxl (4X4),Wagon,293000,Automatic,,15999,Unleaded,VIC,car/14696800/toyota/landcruiser/vic/brooklyn/suv,2026-01-25T15:33:31,,
2004,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,276596,Manual,2025-10-22,14999,Unleaded,VIC,car/14678990/toyota/landcruiser-prado/vic/ravenhall/suv,2026-01-25T15:33:31,,
2020,Toyota,Alphard,SR (HYBRID) AYH30,SUV,79849,Automatic,1906-11-04,67990,Hybrid,VIC,car/14280937/toyota/alphard/vic/fawkner/suv,2026-01-25T15:33:31,,
2011,Toyota,Hilux,Workmate,Cab Chassis,234643,Manual,2026-03-29,11999,Unleaded,VIC,car/14630046/toyota/hilux/vic/altona-north/single-cab,2026-01-25T15:33:31,,
2008,Toyota,Kluger,Grande (4X4),Wagon,222586,Automatic,2026-03-29,10999,Unleaded,VIC,car/14715315/toyota/kluger/vic/altona-north/suv,2026-01-25T15:33:31,,
2024,Toyota,Corolla,Ascent Sport Hybrid,Sedan,51086,Automatic,,30444,Hybrid,VIC,car/14852836/toyota/corolla/vic/bundoora/sedan,2026-01-25T15:33:31,,
2020,Toyota,Prius-C,Hybrid,Hatchback,22999,Automatic,,24295,Hybrid,VIC,car/14881167/toyota/prius-c/vic/laverton-north/hatchback,2026-01-25T15:33:31,,
2023,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,51574,Automatic,,43990,Hybrid,VIC,car/14913603/toyota/rav4/vic/nunawading/suv,2026-01-25T15:33:31,,
2019,Toyota,Camry,Ascent,Sedan,125216,Automatic,2026-03-20,25990,Unleaded,VIC,car/14896279/toyota/camry/vic/thomastown/sedan,2026-01-25T15:33:31,,
2024,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,8356,Automatic,,48999,Hybrid,VIC,car/14910632/toyota/rav4/vic/oakleigh/suv,2026-01-25T15:33:31,,
2019,Toyota,RAV4,Gxl 2Wd Hybrid,Wagon,97000,Automatic,,34998,Hybrid,VIC,car/14929272/toyota/rav4/vic/springvale/suv,2026-01-25T18:47:02,,
2017,Toyota,Prius-C,Hybrid,Hatchback,106052,Automatic,,19990,Hybrid,VIC,car/14920613/toyota/prius-c/vic/coburg-north/hatchback,2026-01-25T18:47:02,,
2015,Toyota,HiAce,Lwb,Van,220925,Automatic,,24990,Unleaded,VIC,car/14924984/toyota/hiace/vic/coburg-north/van,2026-01-25T18:47:02,,
2021,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,96491,Automatic,,25490,Hybrid,VIC,car/14924983/toyota/corolla/vic/coburg-north/hatchback,2026-01-25T18:47:02,,
2024,Toyota,RAV4,Xse (2Wd) Hybrid Premium Paint,Wagon,47896,Automatic,2026-05-29,53868,Hybrid,VIC,car/14923442/toyota/rav4/vic/epping/suv,2026-01-25T18:47:02,,
2013,Toyota,Corolla,Ascent Sport,Hatchback,170351,Automatic,2026-03-21,14999,Unleaded,VIC,car/14928096/toyota/corolla/vic/laverton-north/hatchback,2026-01-25T18:47:02,,
2020,Toyota,Prius,ZVW55,Hatch,154000,Automatic,,20490,Hybrid,VIC,car/14919888/toyota/prius/vic/fawkner/hatchback,2026-01-25T18:47:02,,
2020,Toyota,HiAce,Slwb Commuter (12 Seats),Bus,116315,Automatic,,56990,Diesel,VIC,car/14801632/toyota/hiace/vic/coburg-north/people-mover,2026-01-25T18:47:02,,
2023,Toyota,Camry,Ascent,Sedan,53011,Automatic,,33450,Premium,VIC,car/14853235/toyota/camry/vic/moorabbin/sedan,2026-01-25T18:47:02,,
2020,Toyota,Camry,Ascent Sport (Hybrid),Sedan,91931,Automatic,,28690,Hybrid,VIC,car/14801164/toyota/camry/vic/laverton-north/sedan,2026-01-25T18:47:02,,
2022,Toyota,C-HR,Gxl (2Wd),Wagon,110920,Automatic,2026-05-03,26444,Premium,VIC,car/14851789/toyota/c-hr/vic/bundoora/suv,2026-01-25T18:47:02,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,15163,Automatic,,31888,Hybrid,VIC,car/14885439/toyota/corolla/vic/camberwell/sedan,2026-01-25T18:47:02,,
2019,Toyota,Corolla,Zr,Hatchback,47336,Automatic,2026-06-04,28888,Unleaded,VIC,car/14916504/toyota/corolla/vic/mitcham/hatchback,2026-01-25T18:47:02,,
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,21116,Automatic,2026-05-28,45777,Hybrid,VIC,car/14837914/toyota/rav4/vic/heidelberg/suv,2026-01-25T18:47:02,,
2021,Toyota,HiAce,Slwb Commuter (12 Seats),Bus,27135,Automatic,2026-04-22,65777,Diesel,VIC,car/14909530/toyota/hiace/vic/heidelberg/people-mover,2026-01-25T18:47:02,,
2022,Toyota,Hilux,SR5,Ute Tray,62430,Automatic,,63888,Diesel,VIC,car/14910630/toyota/hilux/vic/oakleigh/pickup,2026-01-25T18:47:02,,
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,27695,Automatic,,46588,Hybrid,VIC,car/14913336/toyota/rav4/vic/oakleigh/suv,2026-01-25T18:47:02,,
2023,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,17172,Automatic,,52390,Hybrid,VIC,car/14771699/toyota/rav4/vic/laverton-north/suv,2026-01-25T18:47:02,,
2020,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,150000,Automatic,2026-01-10,22000,Hybrid,VIC,car/14851150/toyota/corolla/vic/epping/hatchback,2026-01-25T18:47:02,,
2024,Toyota,Corolla Cross,Gx 2Wd,Wagon,25277,Automatic,2026-06-22,38777,Unleaded,VIC,car/14872668/toyota/corolla-cross/vic/heidelberg/suv,2026-01-25T18:47:02,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,12196,Automatic,2026-06-23,32555,Hybrid,VIC,car/14881171/toyota/corolla/vic/heidelberg/sedan,2026-01-25T18:47:02,,
2021,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,97603,Automatic,2026-06-03,35777,Hybrid,VIC,car/14837665/toyota/rav4/vic/heidelberg/suv,2026-01-25T18:47:02,,
2021,Toyota,Corolla,Ascent Sport,Sedan,37100,Automatic,,26990,Unleaded,VIC,car/14898518/toyota/corolla/vic/nunawading/sedan,2026-01-25T18:47:02,,
2019,Toyota,Camry,Ascent,Sedan,95332,Automatic,2026-04-13,25888,Unleaded,VIC,car/14907506/toyota/camry/vic/essendon-fields/sedan,2026-01-25T18:47:02,,
2020,Toyota,Yaris,Sx,Hatchback,59547,Automatic,,23990,Unleaded,VIC,car/14903939/toyota/yaris/vic/mentone/hatchback,2026-01-25T18:47:02,,
2024,Toyota,Corolla,Ascent Sport,Sedan,16882,Automatic,2026-06-04,32555,Unleaded,VIC,car/14837919/toyota/corolla/vic/heidelberg/sedan,2026-01-25T18:47:02,,
2020,Toyota,Corolla,Ascent Sport (Hybrid),Hatchback,31621,Automatic,,29990,Hybrid,VIC,car/14904565/toyota/corolla/vic/nunawading/hatchback,2026-01-25T18:47:02,,
2019,Toyota,Hilux,Workmate,Cab Chassis,130918,Automatic,,26990,Unleaded,VIC,car/14851685/toyota/hilux/vic/coburg-north/single-cab,2026-01-25T18:47:02,,
2022,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,58340,Automatic,,50999,Hybrid,VIC,car/14897285/toyota/rav4/vic/oakleigh/suv,2026-01-25T18:47:02,,
2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,11777,Automatic,2026-06-16,59555,Hybrid,VIC,car/14872666/toyota/rav4/vic/heidelberg/suv,2026-01-25T18:47:02,,
2020,Toyota,RAV4,Gxl (2Wd),Wagon,148883,Automatic,,30990,Unleaded,VIC,car/14837788/toyota/rav4/vic/coburg-north/suv,2026-01-25T18:47:02,,
2023,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,65986,Automatic,,54888,Hybrid,VIC,car/14913910/toyota/rav4/vic/deer-park/suv,2026-01-25T18:47:02,,
2025,Toyota,HiAce,Lwb,Van,480,Automatic,,62990,Diesel,VIC,car/14846271/toyota/hiace/vic/camberwell/van,2026-01-25T18:47:02,,
2013,Toyota,Camry,Altise,Sedan,283332,Automatic,,3500,Unleaded,VIC,car/14780038/toyota/camry/vic/ringwood/sedan,2026-01-25T18:47:02,,
2006,Toyota,RAV4,Cv (4X4),Wagon,179527,Automatic,2025-10-21,11450,Unleaded,VIC,car/14418509/toyota/rav4/vic/ringwood/suv,2026-01-25T18:47:02,,
2015,Toyota,Aqua,S,Hatch,86014,Automatic,,,Unleaded,VIC,car/14910637/toyota/aqua/vic/point-cook/hatchback,2026-01-25T18:47:02,,
2008,Toyota,Yaris,Yrs,Sedan,154173,Automatic,,7990,Unleaded,VIC,car/14664610/toyota/yaris/vic/dingley-village/sedan,2026-01-25T18:47:02,,
2016,Toyota,RAV4,Gxl (4X4),Wagon,302002,Manual,2024-10-15,15999,Diesel,VIC,car/13931455/toyota/rav4/vic/hoppers-crossing/suv,2026-01-25T18:47:02,,
2011,Toyota,Kluger,Grande (4X4),Wagon,232448,Automatic,2026-01-06,15999,Unleaded,VIC,car/14744819/toyota/kluger/vic/ringwood/suv,2026-01-25T18:47:02,,
2012,Toyota,Yaris,Yr,Hatchback,127840,Automatic,2026-04-15,13990,Unleaded,VIC,car/14705261/toyota/yaris/vic/ringwood/hatchback,2026-01-25T18:47:02,,
2008,Toyota,Estima,AERAS,Commercial,125624,Automatic,,13995,Unleaded,VIC,car/14757564/toyota/estima/vic/point-cook/van,2026-01-25T18:47:02,,
2009,Toyota,Hilux,SR,Ute Tray,305528,Manual,2025-08-11,11999,Diesel,VIC,car/14510304/toyota/hilux/vic/hoppers-crossing/pickup,2026-01-25T18:47:02,,
2020,Toyota,Crown,SC PACKAGE,Sedan,105794,Automatic,,34995,Unleaded,VIC,car/14757517/toyota/crown/vic/point-cook/limousine,2026-01-25T18:47:02,,
2017,Toyota,RAV4,Gx (2Wd),Wagon,134858,Automatic,2026-05-03,22990,Unleaded,VIC,car/14705190/toyota/rav4/vic/ringwood/suv,2026-01-25T18:47:02,,
2013,Toyota,Corolla,Ascent Sport,Hatchback,128356,Automatic,2026-04-12,18990,Unleaded,VIC,car/14705188/toyota/corolla/vic/ringwood/hatchback,2026-01-25T18:47:02,,
2007,Toyota,Corolla,Conquest,Hatchback,148441,Automatic,2026-04-30,12888,Unleaded,VIC,car/14579302/toyota/corolla/vic/ringwood/hatchback,2026-01-25T18:47:02,,
2018,Toyota,C-HR,,OtherCar,70671,,,27450,Other,VIC,car/14579282/toyota/c-hr/vic/ringwood/othercar,2026-01-25T18:47:02,,
2010,Toyota,Kluger,Kx-R (Fwd) 7 Seat,Wagon,305017,Automatic,2025-07-24,9999,Unleaded,VIC,car/14397637/toyota/kluger/vic/hoppers-crossing/suv,2026-01-25T18:47:02,,
2013,Toyota,86,GTS,Coupe,283669,Automatic,2023-07-26,20999,Premium,VIC,car/13195559/toyota/86/vic/hoppers-crossing/sportscar,2026-01-25T18:47:02,,
2023,Toyota,Voxy,HYBRID S-Z,SUV,197,Automatic,,57490,Hybrid,VIC,car/13939171/toyota/voxy/vic/moorabbin-airport/suv,2026-01-25T18:47:02,,
2022,Toyota,Raize,HYBRID G,SUV,73550,Automatic,,24995,Unleaded,VIC,car/14426129/toyota/raize/vic/point-cook/suv,2026-01-25T18:47:02,,
2019,Toyota,Hilux,Rugged X (4X4),Double Cab Pick Up,108000,Automatic,2026-04-23,48999,Diesel,VIC,car/14656349/toyota/hilux/vic/springvale/dual-cab,2026-01-25T18:47:02,,
2020,Toyota,Vitz,,OtherCar,63521,,,18888,Other,VIC,car/14705263/toyota/vitz/vic/ringwood/othercar,2026-01-25T18:47:02,,
2019,Toyota,C-HR,Koba (Awd),Hatchback,34123,Automatic,2026-07-25,27990,Premium,VIC,car/14716276/toyota/c-hr/vic/moorabbin-airport/suv,2026-01-25T18:47:02,,
2018,Toyota,C-HR,(HYBRID) ZYX10,SUV,93000,Automatic,,24990,Hybrid,VIC,car/14697301/toyota/c-hr/vic/fawkner/suv,2026-01-25T18:47:02,,
2022,Toyota,Probox,GX,SUV,97912,Automatic,,15995,Unleaded,VIC,car/14757563/toyota/probox/vic/point-cook/suv,2026-01-25T18:47:02,,
2013,Toyota,RAV4,Cruiser (4X4),Wagon,182353,Automatic,2026-03-27,19990,Unleaded,VIC,car/14705233/toyota/rav4/vic/ringwood/suv,2026-01-25T18:47:02,,
2017,Toyota,C-HR,Koba (Awd),Wagon,74746,Automatic,2025-11-16,25990,Premium,VIC,car/14705220/toyota/c-hr/vic/ringwood/suv,2026-01-25T18:47:02,,
2018,Toyota,Prius,A PREMIUM,Hatch,85236,Automatic,,24995,Unleaded,VIC,car/14757554/toyota/prius/vic/point-cook/hatchback,2026-01-25T18:47:02,,
2019,Toyota,C-HR,S LED PACKAGE,SUV,68526,Automatic,,25995,Other,VIC,car/14731086/toyota/c-hr/vic/point-cook/suv,2026-01-25T18:47:02,,
2014,Toyota,RAV4,Gxl (2Wd),Wagon,154082,Automatic,2026-03-30,19990,Unleaded,VIC,car/14705273/toyota/rav4/vic/ringwood/suv,2026-01-25T18:47:02,,
2018,Toyota,C-HR,S LED PACKAGE,SUV,87343,Automatic,,23995,Unleaded,VIC,car/14764861/toyota/c-hr/vic/point-cook/suv,2026-01-25T18:47:02,,
2008,Toyota,Hilux,SR,Ute Tray,251918,Automatic,2026-03-07,12499,Unleaded,VIC,car/14718808/toyota/hilux/vic/hoppers-crossing/pickup,2026-01-25T18:47:02,,
2021,Toyota,Kluger,Gx 2Wd,Wagon,130186,Automatic,,36990,Premium,VIC,car/14919093/toyota/kluger/vic/mentone/suv,2026-01-25T18:47:02,,
2015,Toyota,RAV4,Gx (4X4),Wagon,225994,Automatic,2027-01-26,14985,Unleaded,VIC,car/14929030/toyota/rav4/vic/ravenhall/suv,2026-01-25T18:47:02,,
2008,Toyota,Landcruiser Prado,GRANDE 4X4,SUV,353768,Automatic,2026-04-23,12999,Diesel,VIC,car/14928987/toyota/landcruiser-prado/vic/ringwood/suv,2026-01-25T18:47:02,,
2014,Toyota,Corolla,Ascent,Hatchback,131156,Automatic,2026-03-27,16990,Unleaded,VIC,car/14928395/toyota/corolla/vic/ringwood/hatchback,2026-01-25T18:47:02,,
2021,Toyota,Kluger,Gx 2Wd,Wagon,130436,Automatic,,36990,Premium,VIC,car/14919094/toyota/kluger/vic/mentone/suv,2026-01-25T18:47:02,,
2024,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,52601,Automatic,,56990,Hybrid,VIC,car/14928391/toyota/rav4/vic/mentone/suv,2026-01-25T18:47:02,,
2021,Toyota,C-HR,Gr-S (2Wd) Hybrid,Wagon,59117,Automatic,2026-03-18,38380,Hybrid,VIC,car/14632431/toyota/c-hr/vic/burwood/suv,2026-01-25T18:47:02,,
2020,Toyota,C-HR,Koba (2Wd),Wagon,93000,Automatic,2025-10-20,28990,Premium,VIC,car/14640418/toyota/c-hr/vic/murrumbeena/suv,2026-01-25T18:47:02,,
2008,Toyota,Camry,Altise,Sedan,155357,Automatic,2026-06-17,12990,Unleaded,VIC,car/14705213/toyota/camry/vic/ringwood/sedan,2026-01-25T18:47:02,,
2020,Toyota,Alphard,EXECUTIVE LOUNGE S AYH30,SUV,49575,Automatic,,67888,Hybrid,VIC,car/14727617/toyota/alphard/vic/murrumbeena/suv,2026-01-25T18:47:02,,
1994,Toyota,Corolla,Csi Ltd,Hatchback,237754,Manual,,5999,Unleaded,VIC,car/14793468/toyota/corolla/vic/deer-park/hatchback,2026-01-25T18:47:02,,
2021,Toyota,Hilux,Workmate,Cab Chassis,75300,Automatic,2025-11-18,24990,Unleaded,VIC,car/14710952/toyota/hilux/vic/moorabbin-airport/single-cab,2026-01-25T18:47:02,,
2015,Toyota,Kluger,Grande (4X4),Wagon,118000,Automatic,,29800,Unleaded,VIC,car/14923495/toyota/kluger/vic/nunawading/suv,2026-01-25T18:47:02,,
2001,Toyota,Estima,,OtherCar,265000,Automatic,,7999,Other,VIC,car/14927034/toyota/estima/vic/moorabbin/othercar,2026-01-25T18:47:02,,
2015,Toyota,Aqua,S,Hatch,41991,Automatic,,,Unleaded,VIC,car/14925715/toyota/aqua/vic/point-cook/hatchback,2026-01-25T18:47:02,,
2004,Toyota,Landcruiser Prado,Vx (4X4),Wagon,332738,Automatic,,14999,Unleaded,VIC,car/14925251/toyota/landcruiser-prado/vic/ravenhall/suv,2026-01-25T18:47:02,,
2019,Toyota,Kluger,Gxl (4X4),Wagon,79380,Automatic,,38980,Unleaded,VIC,car/14924261/toyota/kluger/vic/springvale/suv,2026-01-25T18:47:02,UNCLASSIFIED,[OUT_OF_SCOPE]
