url,state,current_price,final_sale_price,final_sale_date,sale_price_source,bid_count,time_remaining,last_seen_at,terminal_reason,state_updated_at,fetch_fail_count,last_fetch_error,last_evidence,run_id
https://www.grays.com/lot/0001-9068229/motor-vehicles-motor-cycles/2021-ford-ranger-xl-4x4-px-iii-turbo-diesel-automatic-dual-cab,static_parsed,10400.0,,,,74.0,,2026-04-20T23:56:41.067224+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068230/motor-vehicles-motor-cycles/2016-nissan-navara-4x4-rx-np300-turbo-diesel-manual-cab-chassis,static_parsed,2700.0,,,,22.0,,2026-04-20T23:57:57.556110+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068231/motor-vehicles-motor-cycles/2011-volkswagen-golf-118tsi-a6-automatic-convertible,static_parsed,1909.0,,,,35.0,,2026-04-20T23:58:55.515161+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068234/motor-vehicles-motor-cycles/2015-ford-falcon-fg-x-automatic-cab-chassis,static_parsed,6000.0,,,,15.0,,2026-04-20T23:59:14.766048+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068235/motor-vehicles-motor-cycles/2013-holden-barina-tm-manual-hatchback,static_parsed,809.0,,,,9.0,,2026-04-21T00:00:00.391668+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068236/motor-vehicles-motor-cycles/2017-subaru-wrx-v1-manual-sedan,static_parsed,12100.0,,,,94.0,,2026-04-21T00:01:08.760932+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068237/motor-vehicles-motor-cycles/2014-ford-kuga-awd-trend-tf-turbo-diesel-automatic-wagon,static_parsed,2109.0,,,,35.0,,2026-04-21T00:01:49.950612+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068241/motor-vehicles-motor-cycles/2008-mazda-cx-7-luxury-automatic-wagon,static_parsed,2600.0,,,,16.0,,2026-04-21T00:03:04.825545+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068244/motor-vehicles-motor-cycles/2004-volkswagen-golf-2-0-fsi-comfortline-a5-automatic-hatchback,static_parsed,155.0,,,,3.0,,2026-04-21T00:04:19.289808+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068245/motor-vehicles-motor-cycles/1999-subaru-forester-gt-automatic-wagon,static_parsed,609.0,,,,9.0,,2026-04-21T00:05:16.298192+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068246/motor-vehicles-motor-cycles/2016-honda-civic-vti-s-10th-gen-cvt-sedan,static_parsed,3100.0,,,,36.0,,2026-04-21T00:06:14.050623+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068248/motor-vehicles-motor-cycles/2014-ford-ecosport-trend-bk-automatic-wagon,static_parsed,1209.0,,,,17.0,,2026-04-21T00:06:48.854928+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068249/motor-vehicles-motor-cycles/2010-toyota-kluger-4x4-kx-r-gsu45r-automatic-wagon,static_parsed,709.0,,,,13.0,,2026-04-21T00:07:24.463237+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068254/motor-vehicles-motor-cycles/2010-nissan-x-trail-st-l-t31-cvt-wagon,static_parsed,1209.0,,,,21.0,,2026-04-21T00:07:55.102859+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068255/motor-vehicles-motor-cycles/2013-jaguar-xj-3-0d-prem-lux-swb-turbo-diesel-automatic-8-speed-sedan,static_parsed,2509.0,,,,43.0,,2026-04-21T00:08:28.464091+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068256/motor-vehicles-motor-cycles/2012-volkswagen-golf-118tsi-comfortline-a6-automatic-hatchback,static_parsed,309.0,,,,4.0,,2026-04-21T00:09:17.727830+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068257/motor-vehicles-motor-cycles/2005-toyota-hilux-4x2-workmate-tgn16r-manual-cab-chassis,static_parsed,1309.0,,,,14.0,,2026-04-21T00:09:49.588393+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068259/motor-vehicles-motor-cycles/2012-holden-cruze-cdx-jh-automatic-sedan,static_parsed,200.0,,,,3.0,,2026-04-21T00:10:19.026451+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068264/motor-vehicles-motor-cycles/2006-mitsubishi-380-vrx-db-automatic-sedan,static_parsed,9.0,,,,1.0,,2026-04-21T00:11:16.857874+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068266/motor-vehicles-motor-cycles/2010-nissan-x-trail-tl-t31-turbo-diesel-automatic-wagon,static_parsed,1350.0,,,,20.0,,2026-04-21T00:11:58.602626+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068267/motor-vehicles-motor-cycles/2011-bmw-x3-xdrive-30d-f25-turbo-diesel-automatic-8-speed-wagon,static_parsed,3509.0,,,,19.0,,2026-04-21T00:12:50.598804+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068268/motor-vehicles-motor-cycles/2008-subaru-impreza-r-g3-automatic-hatchback,static_parsed,509.0,,,,9.0,,2026-04-21T00:13:47.084467+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0002-60050565/motor-vehicles-motor-cycles/2001-nissan-skyline-v35-automatic-sedan-import,static_parsed,909.0,,,,9.0,,2026-04-21T00:19:29.285114+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0002-60050602/motor-vehicles-motor-cycles/2001-holden-statesman-wh-automatic-sedan,static_parsed,1034.0,,,,73.0,,2026-04-21T00:20:15.477793+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-10353359/motor-vehicles-motor-cycles/2017-mercedes-benz-a-class-a180-w176-automatic-hatchback-wovr-inspected,static_parsed,2200.0,,,,30.0,,2026-04-21T00:21:45.529429+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-21065011/motor-vehicles-motor-cycles/2011-mitsubishi-triton-4x4-glx-mn-automatic-dual-cab-wovr-inspected,static_parsed,609.0,,,,12.0,,2026-04-21T00:22:59.367012+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-21065645/motor-vehicles-motor-cycles/2021-toyota-hilux-4x2-workmate-tgn121r-auto-cab-chassis-wovr-repairable,static_parsed,5100.0,,,,5.0,,2026-04-21T00:23:50.742835+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-21065656/motor-vehicles-motor-cycles/2010-volkswagen-tiguan-125-tsi-5n-automatic-wagon-wovr-inspected,static_parsed,109.0,,,,2.0,,2026-04-21T00:26:56.174480+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-21065684/motor-vehicles-motor-cycles/2008-toyota-yaris-yr-ncp90r-automatic-wovr-inspected,static_parsed,1509.0,,,,19.0,,2026-04-21T00:27:20.106934+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-21065731/motor-vehicles-motor-cycles/2017-land-rover-range-rover-3-0-tdv6-se-automatic-wagon-wovr-inspected,static_parsed,15700.0,,,,272.0,,2026-04-21T00:27:54.204881+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-21065752/motor-vehicles-motor-cycles/2012-volkswagen-passat-118tsi-3c-automatic-wagon-wovr-inspected,static_parsed,109.0,,,,2.0,,2026-04-21T00:28:53.694796+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-21065778/motor-vehicles-motor-cycles/2017-mercedes-benz-cla250-sport-4matic-c117-coupe-wovr-inspected,static_parsed,24400.0,,,,295.0,,2026-04-21T00:29:46.329648+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-50715351/motor-vehicles-motor-cycles/2020-ldv-t60-luxe-mega-tub-tdl-auto-dual-cab-wovr-repairable,static_parsed,11100.0,,,,16.0,,2026-04-21T00:30:36.398225+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068119/motor-vehicles-motor-cycles/2010-mercedes-e250-cgi-avantgarde-a207-auto-convertible-wovr-inspected,static_parsed,3900.0,,,,36.0,,2026-04-21T00:30:55.927938+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068146/motor-vehicles-motor-cycles/2011-honda-jazz-vtis-ge-automatic-hatchback-wovr-inspected,static_parsed,209.0,,,,3.0,,2026-04-21T00:31:23.960465+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068189/motor-vehicles-motor-cycles/2010-bmw-3-series-320i-exec-e90-automatic-sedan-wovr-inspected,static_parsed,409.0,,,,5.0,,2026-04-21T00:32:02.452771+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-9068265/motor-vehicles-motor-cycles/2014-hyundai-elantra-special-edition-md-ii-auto-sedan-wovr-inspected,static_parsed,3300.0,,,,4.0,,2026-04-21T00:32:41.137742+00:00,,2026-04-22T02:00:17.184103+00:00,0,,removed_from_active_queue,bids_20260420T201952Z
https://www.grays.com/lot/0001-10500717/motor-vehicles-motor-cycles/2017-toyota-corolla-ascent-zre182r-cvt-hatchback,sold,12345.0,,,,146.0,22 April 2026 18:30 AEST,2026-04-22T10:00:38.419792+00:00,sold_with_final_price,2026-04-22T10:00:38.419792+00:00,0,,date_sold_and_bids,bids_20260422T100010Z
https://www.grays.com/lot/0001-10353377/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,referred,6200.0,,,,91.0,3m56s,2026-04-22T11:00:32.275078+00:00,referred,2026-04-22T11:00:32.275078+00:00,0,,referred_or_cancelled_indicator,bids_20260422T110011Z
https://www.grays.com/lot/0001-21065635/motor-vehicles-motor-cycles/2014-hyundai-i30-active-gd-automatic-hatchback,sold,7450.0,,,,92.0,22 April 2026 20:00 AEST,2026-04-22T11:00:47.629085+00:00,sold_with_final_price,2026-04-22T11:00:47.629085+00:00,0,,date_sold_and_bids,bids_20260422T110011Z
https://www.grays.com/lot/0001-10353372/motor-vehicles-motor-cycles/2011-nissan-elgrand-cvt-import-8-seats-people-mover,static_parsed,,,,,,,2026-04-22T16:14:22.543896+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,state-repair
https://www.grays.com/lot/0001-21065911/motor-vehicles-motor-cycles/2013-bmw-5-series-520d-f10-turbo-diesel-automatic-8-speed-sedan,static_parsed,,,,,,,2026-04-22T16:14:22.543896+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,state-repair
https://www.grays.com/lot/0001-21065918/motor-vehicles-motor-cycles/2014-nissan-navara-4x4-st-d40-t-d-manual-dual-cab-wovr-repairable,static_parsed,,,,,,,2026-04-22T16:14:22.543896+00:00,,2026-04-22T23:02:42.565542+00:00,0,,removed_from_active_queue,state-repair
https://www.grays.com/lot/0001-10353347/motor-vehicles-motor-cycles/2019-volkswagen-polo-70tsi-trendline-aw-automatic-hatchback,static_parsed,3810.0,,,,14.0,,2026-04-22T23:03:17.433552+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353352/motor-vehicles-motor-cycles/2014-renault-captur-expression-manual-wagon,static_parsed,9.0,,,,,,2026-04-22T23:03:27.056216+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353364/motor-vehicles-motor-cycles/2010-bmw-x5-xdrive-30d-e70-lci-turbo-diesel-automatic-8-speed-wagon,static_parsed,1909.0,,,,27.0,,2026-04-22T23:03:35.306287+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353366/motor-vehicles-motor-cycles/2002-mitsubishi-airtrek-turbo-cu2w-automatic-wagon-import,static_parsed,509.0,,,,10.0,,2026-04-22T23:03:43.464500+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353367/motor-vehicles-motor-cycles/2007-audi-a4-1-8-quattro-b7-manual-sedan,static_parsed,409.0,,,,9.0,,2026-04-22T23:03:51.901564+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353381/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,static_parsed,9.0,,,,,,2026-04-22T23:04:00.421787+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353382/motor-vehicles-motor-cycles/2016-jeep-wrangler-unlimited-sport-jk-automatic-wagon,static_parsed,10000.0,,,,3.0,,2026-04-22T23:04:08.554391+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353383/motor-vehicles-motor-cycles/2008-mitsubishi-pajero-vrx-ns-turbo-diesel-automatic-wagon,static_parsed,7600.0,,,,60.0,,2026-04-22T23:04:17.198850+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353384/motor-vehicles-motor-cycles/2012-hyundai-iload-tq-turbo-diesel-manual-van,static_parsed,9.0,,,,,,2026-04-22T23:04:25.349167+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353385/motor-vehicles-motor-cycles/2006-bmw-540i-e60-automatic-sedan,static_parsed,209.0,,,,3.0,,2026-04-22T23:04:33.568902+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353386/motor-vehicles-motor-cycles/2005-toyota-hiace-lwb-trh201r-automatic-van,static_parsed,909.0,,,,10.0,,2026-04-22T23:04:41.897453+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353387/motor-vehicles-motor-cycles/2003-toyota-landcruiser-sahara-uzj100r-automatic-8-seats-wagon,static_parsed,9.0,,,,,,2026-04-22T23:04:50.430136+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353388/motor-vehicles-motor-cycles/2010-ford-falcon-fg-automatic-cab-chassis,static_parsed,509.0,,,,6.0,,2026-04-22T23:05:00.700027+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353389/motor-vehicles-motor-cycles/2008-lexus-is-250-is250-prestige-automatic-sedan-pinkslip-issued-17-03-26,static_parsed,3500.0,,,,63.0,,2026-04-22T23:05:09.324571+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353403/motor-vehicles-motor-cycles/2017-toyota-camry-altise-asv50r-automatic-sedan,static_parsed,2009.0,,,,36.0,,2026-04-22T23:05:17.917984+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353408/motor-vehicles-motor-cycles/2021-bmw-x3-xdrive30i-g01-automatic-8-speed-wagon,static_parsed,709.0,,,,8.0,,2026-04-22T23:05:26.218458+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353409/motor-vehicles-motor-cycles/2015-bmw-x6-m50d-f16-turbo-diesel-automatic-8-speed-coupe,static_parsed,5200.0,,,,6.0,,2026-04-22T23:05:34.901723+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-10353410/motor-vehicles-motor-cycles/2021-bmw-3-series-330i-g20-automatic-8-speed-sedan,static_parsed,15100.0,,,,26.0,,2026-04-22T23:05:43.440269+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065404/motor-vehicles-motor-cycles/2013-toyota-camry-altise-asv50r-automatic-sedan,static_parsed,9.0,,,,,,2026-04-22T23:05:51.384671+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065500/motor-vehicles-motor-cycles/2016-nissan-x-trail-st-awd-t32-cvt-wagon-ex-gov,static_parsed,2200.0,,,,26.0,,2026-04-22T23:06:00.789985+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065544/motor-vehicles-motor-cycles/2014-toyota-corolla-ascent-zre172r-cvt-sedan,static_parsed,909.0,,,,10.0,,2026-04-22T23:06:09.024215+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065654/motor-vehicles-motor-cycles/2012-jeep-cherokee-limited-kk-automatic-wagon,static_parsed,9.0,,,,,,2026-04-22T23:06:18.309490+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065681/motor-vehicles-motor-cycles/2011-audi-a4-1-8-tfsi-b8-cvt-sedan,static_parsed,909.0,,,,11.0,,2026-04-22T23:06:26.243427+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065697/motor-vehicles-motor-cycles/2014-bmw-x3-xdrive-20d-f25-turbo-diesel-automatic-8-speed-wagon,static_parsed,1609.0,,,,30.0,,2026-04-22T23:06:34.117259+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065699/motor-vehicles-motor-cycles/2017-mercedes-benz-cla-class-cla200-c117-automatic-coupe,static_parsed,12000.0,,,,35.0,,2026-04-22T23:06:41.887466+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065706/motor-vehicles-motor-cycles/2007-bmw-x5-4-8i-e70-automatic-7-seats-wagon,static_parsed,310.0,,,,3.0,,2026-04-22T23:06:49.703310+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065712/motor-vehicles-motor-cycles/2008-nissan-tiida-st-l-c11-automatic-hatchback,static_parsed,709.0,,,,8.0,,2026-04-22T23:06:57.659476+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065713/motor-vehicles-motor-cycles/2011-bmw-1-series-125i-e82-automatic-coupe,static_parsed,9300.0,,,,102.0,,2026-04-22T23:07:05.665570+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065730/motor-vehicles-motor-cycles/2006-toyota-estima-import-automatic-8-seats-wagon,static_parsed,9.0,,,,1.0,,2026-04-22T23:07:13.660827+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065739/motor-vehicles-motor-cycles/2011-bmw-x5-xdrive-40d-sport-e70-lci-turbo-diesel-automatic-8-speed-wagon,static_parsed,4000.0,,,,2.0,,2026-04-22T23:07:21.490689+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065744/motor-vehicles-motor-cycles/2007-mercedes-benz-clk-280-280-avantgarde-a209-automatic-convertible,static_parsed,9.0,,,,,,2026-04-22T23:07:29.413084+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065760/motor-vehicles-motor-cycles/2010-volkswagen-golf-118tsi-comfortline-a6-automatic-hatchback,static_parsed,9.0,,,,1.0,,2026-04-22T23:07:37.193722+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065780/motor-vehicles-motor-cycles/2013-nissan-navara-4x4-rx-d40-turbo-diesel-automatic-dual-cab,static_parsed,109.0,,,,2.0,,2026-04-22T23:07:48.648478+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065781/motor-vehicles-motor-cycles/2008-toyota-hilux-4x2-workmate-tgn16r-manual-cab-chassis,static_parsed,1000.0,,,,8.0,,2026-04-22T23:07:57.516108+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065784/motor-vehicles-motor-cycles/2011-ford-territory-titanium-sz-turbo-diesel-automatic-7-seats-wagon,static_parsed,1700.0,,,,13.0,,2026-04-22T23:08:05.564098+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065785/motor-vehicles-motor-cycles/2014-hyundai-ix35-se-fwd-lm-automatic-wagon,static_parsed,4300.0,,,,28.0,,2026-04-22T23:08:13.531933+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065786/motor-vehicles-motor-cycles/2014-nissan-x-trail-st-fwd-t32-cvt-7-seats-wagon,static_parsed,3149.0,,,,25.0,,2026-04-22T23:08:21.558275+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065787/motor-vehicles-motor-cycles/2010-mini-cooper-r56-lci-manual-hatchback,static_parsed,1009.0,,,,11.0,,2026-04-22T23:08:29.454341+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065788/motor-vehicles-motor-cycles/2013-volkswagen-golf-90tsi-comfortline-a7-automatic-hatchback,static_parsed,4400.0,,,,59.0,,2026-04-22T23:08:37.826363+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065789/motor-vehicles-motor-cycles/2011-skoda-superb-elegance-4x4-191-fsi-3t-automatic-sedan,static_parsed,409.0,,,,11.0,,2026-04-22T23:08:45.954076+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065790/motor-vehicles-motor-cycles/2009-toyota-tarago-gli-acr50r-automatic-8-seats-people-mover,static_parsed,800.0,,,,8.0,,2026-04-22T23:08:53.697953+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065791/motor-vehicles-motor-cycles/2009-audi-q5-3-0-tdi-quattro-8r-turbo-diesel-automatic-wagon,static_parsed,809.0,,,,11.0,,2026-04-22T23:09:01.319409+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065792/motor-vehicles-motor-cycles/2016-nissan-pathfinder-st-r52-cvt-7-seats-wagon,static_parsed,1009.0,,,,11.0,,2026-04-22T23:09:09.204159+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065793/motor-vehicles-motor-cycles/2006-honda-civic-vti-l-8th-gen-automatic-sedan,static_parsed,3400.0,,,,57.0,,2026-04-22T23:09:16.774326+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065794/motor-vehicles-motor-cycles/2007-honda-cr-v-luxury-re-automatic-wagon,static_parsed,1709.0,,,,34.0,,2026-04-22T23:09:24.840080+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065795/motor-vehicles-motor-cycles/2010-ford-mondeo-titanium-mc-turbo-diesel-automatic-hatchback,static_parsed,9.0,,,,1.0,,2026-04-22T23:09:32.523807+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065796/motor-vehicles-motor-cycles/2010-ford-focus-tdci-lv-turbo-diesel-automatic-hatchback,static_parsed,9.0,,,,,,2026-04-22T23:09:40.389868+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065797/motor-vehicles-motor-cycles/2010-mitsubishi-lancer-es-cj-manual-sedan,static_parsed,1009.0,,,,11.0,,2026-04-22T23:09:48.277864+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
https://www.grays.com/lot/0001-21065798/motor-vehicles-motor-cycles/2018-ford-everest-trend-4wd-ua-turbo-diesel-automatic-7-seats-wagon,static_parsed,12100.0,,,,69.0,,2026-04-22T23:09:56.221158+00:00,,2026-04-30T18:21:25.112789+00:00,0,,removed_from_active_queue,bids_20260422T230242Z
