year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,referral_reason,status,canonical_tag,canonical_reason
2011.0,mercedes,benz,r-class r350 cdi w251 t d,wagon,7.0,2011-11,2012-08,WDC2510232A142966,,,Unregistered,,6.0,3,diesel,automatic,1683940.0,km,Silver,Cream Leather,Yes,Yes,Yes,Yes,Yes,sa,https://www.grays.com/lot/0001-60048129/motor-vehicles-motor-cycles/2011-mercedes-benz-r-class-r350-cdi-w251-t-d-auto-7-seats-wagon,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Rear DVD player, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite navigation system, Sunroof, Third Row Seat, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 5B",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2009.0,toyota,avensis,verso glx acm21r,people mover,7.0,2009 - 11,2010 - 01,JTEGD23B200077623,,,Unregistered,,4.0,2.4,petrol,automatic,213918.0,km,White,Multi,Yes,Yes,Yes,No,Yes,sa,https://www.grays.com/lot/0001-60048144/motor-vehicles-motor-cycles/2009-toyota-avensis-verso-glx-acm21r-automatic-7-seats-people-mover,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Third Row Seat, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 37",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2010.0,volkswagen,polo,trendline 6r,hatchback,5.0,2010 - 11,2011 - 01,WVWZZZ6RZBY145942,,,Unregistered,,4.0,1.4,petrol,manual,1523900.0,km,Black,Multi,Yes,No,Yes,Yes,Yes,sa,https://www.grays.com/lot/0001-60048148/motor-vehicles-motor-cycles/2010-volkswagen-polo-trendline-6r-manual-hatchback,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 63",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2005.0,holden,astra,ts,convertible,4.0,2005,2005 - 11,W0L0TGF675B005399,,,Unregistered,,4.0,2.2,petrol,manual,1238550.0,km,Blue,Beige Leather,Yes,Yes,Yes,Yes,Yes,sa,https://www.grays.com/lot/0001-60048150/motor-vehicles-motor-cycles/2005-holden-astra-convertible-ts-manual-convertible,please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, Power Steering, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 17",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2012.0,ford,ranger,xlt 4x4 px dual cab,cab chassis,5.0,2012 - 06,2012 - 07,MNAUMFF50CW123398,,,Unregistered,,5.0,3.2,diesel,manual,207244.0,km,White,Multi,Yes,Yes,Yes,Yes,Yes,sa,https://www.grays.com/lot/0001-60048151/motor-vehicles-motor-cycles/2012-ford-ranger-xlt-4x4-px-turbo-diesel-manual-dual-cab,engine light on traction control light on abs light on,"Air Conditioning, Bluetooth Capability, ARB Bullbar, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Rear storage drawers, MP3 Capability, Winch, Kings awning, Park Distance Control Rear, Snorkel, Power Steering, Reverse camera, Roof rack, Navigation, Crash Test Star Rating 5, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 00",,,,Engine light ON Traction control light ON ABS light ON,referred,,
2014.0,subaru,liberty,2.5i b5,sedan,5.0,2014-04,2014-08,JF1BMMKC2EG023630,,,Unregistered,2.0,4.0,2.5,petrol,cvt,1311480.0,km,Silver,Black Leather,Yes,Yes,No,No,Yes,wa,https://www.grays.com/lot/0001-9060819/motor-vehicles-motor-cycles/2014-subaru-liberty-2-5i-b5-cvt-sedan,engine idling rough dents or marks on body consistent with age and kilometres. medium scratch on along rear driver door,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 13a",,,,Engine idling rough Dents or marks on body consistent with age and kilometres. Medium Scratch on along rear driver door,referred,,
2014.0,toyota,corolla,ascent zre182r,hatchback,5.0,2014-01,2014-01,JTNKU3JE20J054494,,,Unregistered,2.0,4.0,1.8,petrol,cvt,1783890.0,km,White,Grey,Yes,Yes,Yes,Yes,Yes,wa,https://www.grays.com/lot/0001-9060820/motor-vehicles-motor-cycles/2014-toyota-corolla-ascent-zre182r-cvt-hatchback,dents or marks on body consistent with age and kilometres. medium scuff on rear bumper medium scuff on passenger side,"Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 6a",,,,Dents or marks on body consistent with age and kilometres. Medium Scuff on rear bumper Medium Scuff on passenger side,referred,,
2014.0,bmw,1,series 118i f20,hatchback,5.0,2014-01,2014-04,WBA1A320X0VY67843,1EMK113,WA,Unregistered,2.0,4.0,1.6,petrol,automatic,1280290.0,km,Dark Blue,Beige Leather,Yes,Yes,Yes,Yes,Yes,wa,https://www.grays.com/lot/0001-9060863/motor-vehicles-motor-cycles/2014-bmw-1-series-118i-f20-automatic-8-speed-hatchback,dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 37b",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2002.0,toyota,landcruiser,prado gxl (4x4) vzj95r,wagon,8.0,2002-05,2002-05,JTEBN99J900097432,1CUB415,WA,03-07-2025,2.0,6.0,3.4,petrol,automatic,407420.0,km,Silver,Grey,Yes,No,No,No,Yes,wa,https://www.grays.com/lot/0001-9060864/motor-vehicles-motor-cycles/2002-toyota-landcruiser-prado-gxl-4x4-vzj95r-automatic-8-seats-wagon,engine smoke visible dents or marks on body consistent with age and kilometres. paint fading various panels,"CD Player, Central Locking, Cruise Control, Electric Windows, Power Steering, Roof Rail, Third Row Seat, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 32B",,,,Engine Smoke visible Dents or marks on body consistent with age and kilometres. Paint fading Various Panels,referred,,
2018.0,ford,endura,trend awd,wagon,5.0,2018-11,2019-01,2FMTK5JA7KBB28485,1ILB330,WA,25-08-2025,2.0,4.0,2,diesel,automatic,1101790.0,km,White,Charcoal,Yes,No,Yes,Yes,Yes,wa,https://www.grays.com/lot/0001-9060880/motor-vehicles-motor-cycles/2018-ford-endura-trend-awd-turbo-diesel-automatic-8-speed-wagon,dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 45D",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2010.0,land,rover,range rover sport 3.0 tdv6,wagon,5.0,2010-04,2010-06,SALLSAAF3AA250834,1INH501,WA,19-07-2025,2.0,6.0,3,diesel,automatic,1377340.0,km,Black,Beige Leather,Yes,No,Yes,Yes,Yes,wa,https://www.grays.com/lot/0001-9060899/motor-vehicles-motor-cycles/2010-land-rover-range-rover-sport-3-0-tdv6-turbo-diesel-automatic-wagon,dents or marks on body consistent with age and kilometres. medium scratch on various along driver side seat torn driver,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 27e",,,,Dents or marks on body consistent with age and kilometres. Medium Scratch on various along driver side Seat Torn driver,referred,,
2018.0,volkswagen,golf,r a7,hatchback,5.0,2018-05,2018-09,WVWZZZAUZJW264529,No plates,WA,Unregistered,0.0,4.0,2,petrol,automatic,508500.0,km,Black,Black Leather,Yes,Yes,Yes,Yes,Yes,wa,https://www.grays.com/lot/0001-9060934/motor-vehicles-motor-cycles/2018-volkswagen-golf-r-a7-automatic-hatchback,dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: 20D",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2009.0,hyundai,tucson,city sx,wagon,5.0,2009-09,2009-11,KMHJN81BMAU169829,BT44QQ,NSW,Unregistered,0.0,4.0,2,petrol,automatic,1513250.0,km,Silver,Black,Yes,No,Yes,Yes,Yes,nsw,https://www.grays.com/lot/0001-10911626/motor-vehicles-motor-cycles/2009-hyundai-tucson-city-sx-automatic-wagon,dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Location: 46 Clyde Street, Hamilton North, NSW, 2292",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2010.0,volkswagen,tiguan,103 tdi 5n,wagon,5.0,2010-10,2010-12,WVGZZZ5NZBW047313,BTO55B,NSW,Unregistered,0.0,4.0,2,diesel,automatic,1062420.0,km,Champagne,Grey,Yes,Yes,Yes,Yes,Yes,nsw,https://www.grays.com/lot/0001-10911632/motor-vehicles-motor-cycles/2010-volkswagen-tiguan-103-tdi-5n-turbo-diesel-automatic-wagon,please refer to the photos or arrange inspection to view the condition of this vehicle.,"CD Player, Central Locking, Climate control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 46 Clyde Street, Hamilton North, NSW, 2292",,,,Please refer to the photos or arrange inspection to view the condition of this vehicle.,referred,,
2012.0,ford,territory,ts (rwd) sz,wagon,7.0,2012-02,2012-02,6FPAAAJGATCR65703,No plates,VIC,Unregistered,0.0,6.0,4,petrol,automatic,278329.0,km,White,Black,Yes,No,No,No,Yes,vic,https://www.grays.com/lot/0001-21051348/motor-vehicles-motor-cycles/2012-ford-territory-ts-rwd-sz-automatic-7-seats-wagon,dents or marks on body consistent with age and kilometres. medium scuff on various parts of panel,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof racks, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 709 (349473)",,,,Dents or marks on body consistent with age and kilometres. Medium Scuff on Various parts of panel,referred,,
2006.0,nissan,navara,st-x (4x4) d40 dual cab,cab chassis,5.0,2006-04,2006-06,VSKCVND40A0096693,No plates,VIC,Unregistered,0.0,4.0,2.5,diesel,automatic,215501.0,km,Silver,Grey,Yes,No,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21050890/motor-vehicles-motor-cycles/2006-nissan-navara-st-x-4x4-d40-turbo-diesel-automatic-dual-cab,dents or marks on body consistent with age and kilometres. medium dent on back right panel medium dent on drivers side medium scratch on around the car medium dent on rear passenger panels front seat worn drivers,"CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 958 (348777)",,,,Dents or marks on body consistent with age and kilometres. Medium Dent on Back right panel Medium Dent on Drivers side Medium Scratch on around the car Medium Dent on rear passenger panels Front Seat worn drivers,referred,,
2012.0,mitsubishi,lancer,lx cj,sedan,5.0,2012-09,2012-12,JMFSTCY4ADU001978,1WA9DA,VIC,30-06-2025,2.0,4.0,2,petrol,cvt,1476030.0,km,White,Black Leather,Yes,No,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21051202/motor-vehicles-motor-cycles/2012-mitsubishi-lancer-lx-cj-cvt-sedan,dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 60 (350464)",,,,Dents or marks on body consistent with age and kilometres.,referred,,
2014.0,mitsubishi,asx,ls 2wd xb,wagon,5.0,2014-07,2014-08,JMFXTGA2WFZ003419,1EQ9WP,VIC,Expired - 15/04/2025,2.0,4.0,2,petrol,cvt,1348660.0,km,Silver,Black,Yes,Yes,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21051203/motor-vehicles-motor-cycles/2014-mitsubishi-asx-ls-2wd-xb-cvt-wagon,dents or marks on body consistent with age and kilometres. traction control light on,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 534 (350578)",,,,Dents or marks on body consistent with age and kilometres. Traction control light ON,referred,,
1998.0,mitsubishi,lancer,gli ce,coupe,5.0,1998-01,1998-03,JMFDRCJ2AWU000504,OVJ508,VIC,09-07-2025,2.0,4.0,1.5,petrol,automatic,1251550.0,km,Green,Multi,Yes,No,No,No,Yes,vic,https://www.grays.com/lot/0001-21051204/motor-vehicles-motor-cycles/1998-mitsubishi-lancer-gli-ce-automatic-coupe,dents or marks on body consistent with age and kilometres. corrosion visible various parts of panel paint fading various parts of panel body/panel damage various parts of panel large dent on various parts of panel paint peeling various parts of panel,"Air Conditioning, CD Player, Central Locking, Driver Airbag, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 421 (349298)",,,,Dents or marks on body consistent with age and kilometres. Corrosion visible Various parts of panel Paint fading Various parts of panel Body/panel damage Various parts of panel Large Dent on Various parts of panel Paint peeling Various parts of panel,referred,,
2010.0,land,rover,discovery 4 2.7 tdv6 series 4 t d,wagon,7.0,2010-06,2010-06,SALLAAA13AA541860,1LL9HK,VIC,12-07-2025,2.0,6.0,2.7,diesel,automatic,350662.0,km,Brown,Black Leather,Yes,Yes,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21051207/motor-vehicles-motor-cycles/2010-land-rover-discovery-4-2-7-tdv6-series-4-t-d-auto-7-seats-wagon,dents or marks on body consistent with age and kilometres. medium dent on various parts of panel large scuff on various parts of panel large scratch on various parts of panel engine light on,"Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 967 (350456)",,,,Dents or marks on body consistent with age and kilometres. Medium Dent on Various parts of panel Large Scuff on Various parts of panel Large Scratch on Various parts of panel Engine light ON,referred,,
2010.0,ford,territory,ghia sy ii,wagon,7.0,2010-10,2010-10,6FPAAAJGATAR57155,1HK3ZW,VIC,18-10-2025,2.0,6.0,4,petrol,automatic,271287.0,km,Silver,Black Leather,Yes,No,Yes,Yes,Yes,vic,https://www.grays.com/lot/0001-21051210/motor-vehicles-motor-cycles/2010-ford-territory-ghia-sy-ii-automatic-7-seats-wagon,dents or marks on body consistent with age and kilometres. medium dent on rear tail gate seat torn drivers,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, D/F+, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1038 (350563)",,,,Dents or marks on body consistent with age and kilometres. Medium Dent on rear tail gate Seat Torn drivers,referred,,
