year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2015.0,Mazda,3,Maxx BM Automatic Hatchback,Hatchback,5.0,2015-06,2015-06,JM0BM547810184853,1FG2WE,VIC,23-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,359606,km,Silver,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060667/motor-vehicles-motor-cycles/2015-mazda-3-maxx-bm-automatic-hatchback,"Front Seat Stains Both
Dents or marks on body consistent with age and kilometres.
Medium Scratch on various panels","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 994 (365377)",,,,active
2015.0,Mazda,CX-5,Akera KE Turbo Diesel Automatic Wagon,Wagon,5.0,2015-10,2015-10,JM0KE102200344495,1TP1LO,VIC,30-09-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.2,Diesel,Automatic,170179,km,Red,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060668/motor-vehicles-motor-cycles/2015-mazda-cx-5-akera-ke-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Paint peeling Rear bumper
Medium Dent on Passenger door
Engine light on dash","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail/Roof Rack, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 649 (365307)",,,,active
2016.0,Holden,Colorado,4X2 LX RG Turbo Diesel Automatic Dual Cab,Dual Cab,5.0,2016-11,2017-05,MMU148CK0HH623641,1SF7OW,VIC,"Sold Unregistered, Without Plates",2.0,4.0,2.8,Diesel,Automatic,156391,km,White,Black,Yes,No,No,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060669/motor-vehicles-motor-cycles/2016-holden-colorado-4x2-lx-rg-turbo-diesel-automatic-dual-cab,"Paint peeling Mirrors
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail/Roof Rack, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 176 (365356)",,,,active
,Transit,350,LWB Mid Roof VM Turbo Diesel Manual Van,Van,3.0,Unable to locate,2013-05,WF0XXXTTFXDM03048,ZTO742,VIC,28-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.2,Diesel,Manual,407467,km,White,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060675/motor-vehicles-motor-cycles/ford-transit-350-lwb-mid-roof-vm-turbo-diesel-manual-van,"Carpet worn in places.
Dents or marks on body consistent with age and kilometres.
Paint peeling Front grill.
Oil Leak.","Air Conditioning, CD Player, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 3, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 340 (364868)",,,,active
2011.0,BMW,3,Series 320d E92 Turbo Diesel Automatic Coupe (WOVR - Inspected),Coupe,4.0,2011-04,2011-08,WBAKK32000E746921,BJV619,VIC,20-11-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,216628,km,White,Red Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060676/motor-vehicles-motor-cycles/2011-bmw-3-series-320d-e92-turbo-diesel-automatic-coupe-wovr-inspected,"Medium Scratch on Some Places
Airbag light ON
Other Warning light ON
Passenger side front Cracked bumper.
Damaged Driver side front headlight
Medium Dent on Some Places
Medium Scuff on Some Places
Engine noise observed.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1097 (362829)",,,,active
2006.0,Holden,Commodore,SS V VE Automatic Sedan,Sedan,5.0,2006-11,2006-11,6G1EP55H57L897141,AMV938,VIC,31-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,8.0,6,Petrol,Automatic,189855,km,Orange,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060677/motor-vehicles-motor-cycles/2006-holden-commodore-ss-v-ve-automatic-sedan,"Paint peeling Around vehicle
Windscreen Chipped or Cracked.
Dents or marks on body consistent with age and kilometres.
Seat Torn Passenger seat","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 649 (365139)",,,,active
2010.0,Hyundai,i30,SX FD Automatic Hatchback,Hatchback,5.0,2010-08,2010-09,KMHDB51EMBU292779,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,Automatic,137160,km,White,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060678/motor-vehicles-motor-cycles/2010-hyundai-i30-sx-fd-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Passenger side back door","Air Conditioning, CD Player, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 575 (364775)",,,,active
2008.0,Mercedes,Benz,ML320CDI W164 Turbo Diesel Automatic Wagon,Wagon,5.0,2008-06,2008-07,WDC1641222A440797,WPD636,VIC,10-10-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3,Diesel,Automatic,198788,km,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060683/motor-vehicles-motor-cycles/2008-mercedes-benz-ml320cdi-w164-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Seat Torn drivers seat
Paint peeling front bumper","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Roof Rail, Satellite Navigation System, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 971 (365321)",,,,active
2012.0,Skoda,Octavia,90TSI 1Z Manual Sedan,Sedan,5.0,2012-03,2013-02,TMBCJ61Z3C2161686,ZQA268,VIC,09-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.4,Petrol,Manual,130513,km,White,Black,Yes,Yes,No,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060684/motor-vehicles-motor-cycles/2012-skoda-octavia-90tsi-1z-manual-sedan,"Dents or marks on body consistent with age and kilometres.
Paint cracked Rear bumper
Medium Scratch on Around vehicle
Carpet worn in places.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 416 (365325)",,,,active
2014.0,Fiat,500,LOUNGE Automatic Hatchback,Hatchback,4.0,2014-07,2014-10,ZFA3120000J250273,2DW7SP,VIC,09-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,2.0,0.9,Petrol,Automatic,95682,km,Red,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060686/motor-vehicles-motor-cycles/2014-fiat-500-lounge-automatic-hatchback,"Dents or marks on body consistent with age and kilometres.
Engine idling rough
Paint peeling front bumper","Air Conditioning, CD Player, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1042 (365328)",,,,active
2017.0,Land,Rover,Range Rover Velar D240 R-DYNAMIC SE T/D Auto 8 Speed Wagon,Wagon,5.0,2017-07,2017-09,SALYA2AN2JA712116,1KA6QB,VIC,03-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic - 8 Speed,116468,km,Grey,Multi,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060687/motor-vehicles-motor-cycles/2017-land-rover-range-rover-velar-d240-r-dynamic-se-t-d-auto-8-speed-wagon,"Damaged Rear bumper
Medium Scratch on Around vehicle
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 208 (364905)",,,,active
2000.0,Subaru,Liberty,GX B3 Automatic Wagon,Wagon,5.0,2000-08,2000-09,JF1BH5KR51G026676,QJF690,VIC,29-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,226039,km,White,Grey,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060688/motor-vehicles-motor-cycles/2000-subaru-liberty-gx-b3-automatic-wagon,"Door card Worn.
Dents or marks on body consistent with age and kilometres.
Paint cracked Rear bar","Air Conditioning, CD Player, Electric Windows, Power Steering, Roof Rail, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1238 (365210)",,,,active
2007.0,Nissan,X-Trail,ST (4x4) T30 Automatic Wagon,Wagon,5.0,2007-02,2007-03,JN1TBNT30A0214936,1TC1FW,VIC,14-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.5,Petrol,Automatic,225127,km,Black,Grey,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060689/motor-vehicles-motor-cycles/2007-nissan-x-trail-st-4x4-t30-automatic-wagon,"Paint cracked Front and rear bumpers
Medium Dent on Around vehicle
Medium Scratch on Around vehicle
Front Seat Stains Front seats
Back Seat Stains.","Air Conditioning, Driver Airbag, Electric Windows, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 256 (365353)",,,,active
2015.0,Nissan,Pathfinder,ST R52 CVT 7 Seats Wagon,Wagon,7.0,2015-02,2015-04,5N1AR2MN9FC642943,ADY401,VIC,28-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3.5,Petrol,CVT,178094,km,White,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060690/motor-vehicles-motor-cycles/2015-nissan-pathfinder-st-r52-cvt-7-seats-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Around vehicle
Flat Battery. Jump start or towing required","Air Conditioning, CD Player, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1148 (363397)",,,,active
2018.0,Fiat,Doblo,66kW SWB Turbo Diesel Automatic Van,Van,2.0,2018-04,2018-09,ZFA26300006J68990,1NR5NN,VIC,19-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.6,Diesel,Automatic,158603,km,Silver,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060691/motor-vehicles-motor-cycles/2018-fiat-doblo-66kw-swb-turbo-diesel-automatic-van,"Engine light ON
Large Dent on Roof
Medium Scratch on Around vehicle
Front Seat worn Driver seat
Medium Dent on various panels
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 722 (365355)",,,,active
2011.0,Volkswagen,Golf,90TSI Trendline A6 Automatic Hatchback,Hatchback,5.0,2011-02,2011-05,WVWZZZ1KZBP126675,YJC857,VIC,13-05-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.4,Premium Unleaded,Automatic,244316,km,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060693/motor-vehicles-motor-cycles/2011-volkswagen-golf-90tsi-trendline-a6-automatic-hatchback,"Hood Lining Sagging
Paint peeling Rear bumper
Medium Dent on Around vehicle
Medium Scratch on Around vehicle
Corrosion visible Around vehicle
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Roof Rail/Roof Rack, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1184 (365395)",,,,active
2012.0,Mazda,CX-5,Maxx KE Automatic Wagon,Wagon,5.0,2012-07,2012-08,JM0KE107100119517,ZHH080,VIC,05-09-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,147549,km,Black,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060694/motor-vehicles-motor-cycles/2012-mazda-cx-5-maxx-ke-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on All around vehicle
Medium Scratch on All around vehicle
Large Scratch on Front bumper","Air Conditioning, CD Player, Electric Windows, Power Steering, Reversing camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 172 (364482)",,,,active
2014.0,Hyundai,iLoad,TQ Turbo Diesel Automatic Van(RWC issued 03/12),Van,3.0,2014-11,2015-01,KMFWBX7KMFU697632,1EC5VV,VIC,23-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.5,Diesel,Automatic,184863,km,White,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060695/motor-vehicles-motor-cycles/2014-hyundai-iload-tq-turbo-diesel-automatic-van-rwc-issued-03-12,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on Front bumper
Door card Worn.","Air Conditioning, CD Player, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 509 (365311)",,,,active
2001.0,Honda,S2000,Base Convertible AP1 Manual Convertible,Convertible,2.0,2001-04,2001-06,JHMAP11301T201366,QVB160,VIC,05-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Manual,247759,km,Silver,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060696/motor-vehicles-motor-cycles/2001-honda-s2000-base-convertible-ap1-manual-convertible,"Steering requires attention.
Remote receiver is not responding
Alarm removed
Medium Scratch on Around vehicle
Door card Damaged.
Seat Torn Driver side
Windscreen Chipped or Cracked.
Paint cracked on Side mirrors","Air Conditioning, CD Player, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 529 (365331)",,,,active
2008.0,Mitsubishi,Lancer,VRX CJ CVT Sedan,Sedan,5.0,2008-04,2008-05,JMFSTCY4A8U009801,1ES6KG,VIC,06-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,CVT,263068,km,Black,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060700/motor-vehicles-motor-cycles/2008-mitsubishi-lancer-vrx-cj-cvt-sedan,"Door Handle Not Working or Broken.
Large Scuff on All around vehicle
Paint fading Around vehicle
Seat Torn Front passenger seat
Front bumper Cracked bumper.
Medium Scratch on various panels
Dents or marks on body consistent with age and kilometres.
Damaged rear light","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 138 (365399)",,,,active
2015.0,Ford,Focus,Sport LW II Automatic Hatchback,Hatchback,5.0,2015-01,2015-02,MPB1XXMXB1FC09317,1EU7PO,VIC,09-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,204951,km,Black,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060701/motor-vehicles-motor-cycles/2015-ford-focus-sport-lw-ii-automatic-hatchback,"Paint fading Boot
Dents or marks on body consistent with age and kilometres.
Paint peeling side mirror panel","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 394 (365412)",,,,active
